col_0;col_1;col_2;Total Total;Total Españoles;Total Extranjeros;Hombres Total;Hombres Españoles;Hombres Extranjeros;Mujeres Total;Mujeres Españoles;Mujeres Extranjeros;Año;Mes
MONCLOA - ARAVACA;Total;;118501.0;;;;;;;;;2018;2
LATINA;Total;;237110.0;;;;;;;;;2018;2
CARABANCHEL;Total;;249943.0;;;;;;;;;2018;2
USERA;Total;;137951.0;;;;;;;;;2018;2
PUENTE DE VALLECAS;Total;;232104.0;;;;;;;;;2018;2
MORATALAZ;Total;;94648.0;;;;;;;;;2018;2
CIUDAD LINEAL;Total;;215563.0;;;;;;;;;2018;2
HORTALEZA;Total;;185151.0;;;;;;;;;2018;2
VILLAVERDE;Total;;146831.0;;;;;;;;;2018;2
VILLA DE VALLECAS;Total;;108354.0;;;;;;;;;2018;2
VICÁLVARO;Total;;71305.0;;;;;;;;;2018;2
SAN BLAS-CANILLEJAS;Total;;157219.0;;;;;;;;;2018;2
BARAJAS;Total;;48196.0;;;;;;;;;2018;2
CENTRO;Total;;132284.0;;;;;;;;;2018;3
ARGANZUELA;Total;;153340.0;;;;;;;;;2018;3
RETIRO;Total;;119375.0;;;;;;;;;2018;3
SALAMANCA;Total;;145471.0;;;;;;;;;2018;3
CHAMARTÍN;Total;;145380.0;;;;;;;;;2018;3
TETUÁN;Total;;156596.0;;;;;;;;;2018;3
CHAMBERÍ;Total;;138877.0;;;;;;;;;2018;3
FUENCARRAL - EL PARDO;Total;;244477.0;;;;;;;;;2018;3
MONCLOA - ARAVACA;Total;;118395.0;;;;;;;;;2018;3
LATINA;Total;;236798.0;;;;;;;;;2018;3
CARABANCHEL;Total;;249673.0;;;;;;;;;2018;3
USERA;Total;;137838.0;;;;;;;;;2018;3
PUENTE DE VALLECAS;Total;;231815.0;;;;;;;;;2018;3
MORATALAZ;Total;;94631.0;;;;;;;;;2018;3
CIUDAD LINEAL;Total;;215520.0;;;;;;;;;2018;3
HORTALEZA;Total;;185275.0;;;;;;;;;2018;3
VILLAVERDE;Total;;146864.0;;;;;;;;;2018;3
VILLA DE VALLECAS;Total;;108506.0;;;;;;;;;2018;3
VICÁLVARO;Total;;71262.0;;;;;;;;;2018;3
SAN BLAS-CANILLEJAS;Total;;157159.0;;;;;;;;;2018;3
BARAJAS;Total;;48311.0;;;;;;;;;2018;3
CENTRO;Total;;132530.0;;;;;;;;;2018;4
ARGANZUELA;Total;;153707.0;;;;;;;;;2018;4
RETIRO;Total;;119455.0;;;;;;;;;2018;4
SALAMANCA;Total;;145678.0;;;;;;;;;2018;4
CHAMARTÍN;Total;;145628.0;;;;;;;;;2018;4
TETUÁN;Total;;156940.0;;;;;;;;;2018;4
CHAMBERÍ;Total;;139075.0;;;;;;;;;2018;4
FUENCARRAL - EL PARDO;Total;;244943.0;;;;;;;;;2018;4
MONCLOA - ARAVACA;Total;;118598.0;;;;;;;;;2018;4
LATINA;Total;;237374.0;;;;;;;;;2018;4
CARABANCHEL;Total;;250607.0;;;;;;;;;2018;4
USERA;Total;;138325.0;;;;;;;;;2018;4
PUENTE DE VALLECAS;Total;;232763.0;;;;;;;;;2018;4
MORATALAZ;Total;;94781.0;;;;;;;;;2018;4
CIUDAD LINEAL;Total;;215892.0;;;;;;;;;2018;4
HORTALEZA;Total;;185902.0;;;;;;;;;2018;4
VILLAVERDE;Total;;147453.0;;;;;;;;;2018;4
VILLA DE VALLECAS;Total;;108898.0;;;;;;;;;2018;4
VICÁLVARO;Total;;71469.0;;;;;;;;;2018;4
SAN BLAS-CANILLEJAS;Total;;157715.0;;;;;;;;;2018;4
BARAJAS;Total;;48482.0;;;;;;;;;2018;4
CENTRO;Total;;132190.0;;;;;;;;;2018;5
ARGANZUELA;Total;;153425.0;;;;;;;;;2018;5
RETIRO;Total;;119333.0;;;;;;;;;2018;5
SALAMANCA;Total;;145470.0;;;;;;;;;2018;5
CHAMARTÍN;Total;;145570.0;;;;;;;;;2018;5
TETUÁN;Total;;156734.0;;;;;;;;;2018;5
CHAMBERÍ;Total;;138881.0;;;;;;;;;2018;5
FUENCARRAL - EL PARDO;Total;;244883.0;;;;;;;;;2018;5
MONCLOA - ARAVACA;Total;;118605.0;;;;;;;;;2018;5
LATINA;Total;;237207.0;;;;;;;;;2018;5
CARABANCHEL;Total;;250552.0;;;;;;;;;2018;5
USERA;Total;;138366.0;;;;;;;;;2018;5
PUENTE DE VALLECAS;Total;;232826.0;;;;;;;;;2018;5
MORATALAZ;Total;;94809.0;;;;;;;;;2018;5
CIUDAD LINEAL;Total;;215859.0;;;;;;;;;2018;5
HORTALEZA;Total;;186031.0;;;;;;;;;2018;5
VILLAVERDE;Total;;147468.0;;;;;;;;;2018;5
VILLA DE VALLECAS;Total;;109036.0;;;;;;;;;2018;5
VICÁLVARO;Total;;71487.0;;;;;;;;;2018;5
SAN BLAS-CANILLEJAS;Total;;157600.0;;;;;;;;;2018;5
BARAJAS;Total;;48546.0;;;;;;;;;2018;5
CENTRO;Total;;131884.0;;;;;;;;;2018;6
ARGANZUELA;Total;;153415.0;;;;;;;;;2018;6
RETIRO;Total;;119261.0;;;;;;;;;2018;6
SALAMANCA;Total;;145304.0;;;;;;;;;2018;6
CHAMARTÍN;Total;;145430.0;;;;;;;;;2018;6
TETUÁN;Total;;156703.0;;;;;;;;;2018;6
CHAMBERÍ;Total;;138713.0;;;;;;;;;2018;6
FUENCARRAL - EL PARDO;Total;;244993.0;;;;;;;;;2018;6
MONCLOA - ARAVACA;Total;;118692.0;;;;;;;;;2018;6
LATINA;Total;;237083.0;;;;;;;;;2018;6
CARABANCHEL;Total;;250671.0;;;;;;;;;2018;6
USERA;Total;;138504.0;;;;;;;;;2018;6
PUENTE DE VALLECAS;Total;;232904.0;;;;;;;;;2018;6
MORATALAZ;Total;;94686.0;;;;;;;;;2018;6
CIUDAD LINEAL;Total;;215684.0;;;;;;;;;2018;6
HORTALEZA;Total;;186096.0;;;;;;;;;2018;6
VILLAVERDE;Total;;147566.0;;;;;;;;;2018;6
VILLA DE VALLECAS;Total;;109159.0;;;;;;;;;2018;6
VICÁLVARO;Total;;71417.0;;;;;;;;;2018;6
SAN BLAS-CANILLEJAS;Total;;157541.0;;;;;;;;;2018;6
BARAJAS;Total;;48497.0;;;;;;;;;2018;6
CENTRO;Total;;131964.0;;;;;;;;;2018;7
ARGANZUELA;Total;;153518.0;;;;;;;;;2018;7
RETIRO;Total;;119213.0;;;;;;;;;2018;7
SALAMANCA;Total;;145428.0;;;;;;;;;2018;7
CHAMARTÍN;Total;;145564.0;;;;;;;;;2018;7
TETUÁN;Total;;156969.0;;;;;;;;;2018;7
CHAMBERÍ;Total;;138837.0;;;;;;;;;2018;7
FUENCARRAL - EL PARDO;Total;;245505.0;;;;;;;;;2018;7
MONCLOA - ARAVACA;Total;;118761.0;;;;;;;;;2018;7
LATINA;Total;;237342.0;;;;;;;;;2018;7
CARABANCHEL;Total;;251087.0;;;;;;;;;2018;7
USERA;Total;;138635.0;;;;;;;;;2018;7
PUENTE DE VALLECAS;Total;;233380.0;;;;;;;;;2018;7
MORATALAZ;Total;;94690.0;;;;;;;;;2018;7
CIUDAD LINEAL;Total;;215909.0;;;;;;;;;2018;7
HORTALEZA;Total;;186457.0;;;;;;;;;2018;7
VILLAVERDE;Total;;147798.0;;;;;;;;;2018;7
VILLA DE VALLECAS;Total;;109385.0;;;;;;;;;2018;7
VICÁLVARO;Total;;71448.0;;;;;;;;;2018;7
SAN BLAS-CANILLEJAS;Total;;157805.0;;;;;;;;;2018;7
BARAJAS;Total;;48611.0;;;;;;;;;2018;7
CENTRO;Total;;132244.0;;;;;;;;;2018;8
ARGANZUELA;Total;;153561.0;;;;;;;;;2018;8
RETIRO;Total;;119287.0;;;;;;;;;2018;8
SALAMANCA;Total;;145630.0;;;;;;;;;2018;8
CHAMARTÍN;Total;;145615.0;;;;;;;;;2018;8
TETUÁN;Total;;157186.0;;;;;;;;;2018;8
CHAMBERÍ;Total;;138922.0;;;;;;;;;2018;8
FUENCARRAL - EL PARDO;Total;;245705.0;;;;;;;;;2018;8
MONCLOA - ARAVACA;Total;;118748.0;;;;;;;;;2018;8
LATINA;Total;;237630.0;;;;;;;;;2018;8
CARABANCHEL;Total;;251748.0;;;;;;;;;2018;8
USERA;Total;;138890.0;;;;;;;;;2018;8
PUENTE DE VALLECAS;Total;;233797.0;;;;;;;;;2018;8
MORATALAZ;Total;;94698.0;;;;;;;;;2018;8
CIUDAD LINEAL;Total;;216205.0;;;;;;;;;2018;8
HORTALEZA;Total;;186928.0;;;;;;;;;2018;8
VILLAVERDE;Total;;148071.0;;;;;;;;;2018;8
VILLA DE VALLECAS;Total;;109710.0;;;;;;;;;2018;8
VICÁLVARO;Total;;71673.0;;;;;;;;;2018;8
SAN BLAS-CANILLEJAS;Total;;157971.0;;;;;;;;;2018;8
BARAJAS;Total;;48699.0;;;;;;;;;2018;8
CENTRO;Total;;132501.0;;;;;;;;;2018;9
ARGANZUELA;Total;;153643.0;;;;;;;;;2018;9
RETIRO;Total;;119473.0;;;;;;;;;2018;9
SALAMANCA;Total;;145893.0;;;;;;;;;2018;9
CHAMARTÍN;Total;;145762.0;;;;;;;;;2018;9
TETUÁN;Total;;157318.0;;;;;;;;;2018;9
CHAMBERÍ;Total;;139252.0;;;;;;;;;2018;9
FUENCARRAL - EL PARDO;Total;;246064.0;;;;;;;;;2018;9
MONCLOA - ARAVACA;Total;;118937.0;;;;;;;;;2018;9
LATINA;Total;;237755.0;;;;;;;;;2018;9
CARABANCHEL;Total;;252216.0;;;;;;;;;2018;9
USERA;Total;;139013.0;;;;;;;;;2018;9
PUENTE DE VALLECAS;Total;;234244.0;;;;;;;;;2018;9
MORATALAZ;Total;;94667.0;;;;;;;;;2018;9
CIUDAD LINEAL;Total;;216199.0;;;;;;;;;2018;9
HORTALEZA;Total;;187411.0;;;;;;;;;2018;9
VILLAVERDE;Total;;148300.0;;;;;;;;;2018;9
VILLA DE VALLECAS;Total;;109935.0;;;;;;;;;2018;9
VICÁLVARO;Total;;71741.0;;;;;;;;;2018;9
SAN BLAS-CANILLEJAS;Total;;158152.0;;;;;;;;;2018;9
BARAJAS;Total;;48796.0;;;;;;;;;2018;9
CENTRO;Total;;133461.0;;;;;;;;;2018;10
ARGANZUELA;Total;;153780.0;;;;;;;;;2018;10
RETIRO;Total;;119600.0;;;;;;;;;2018;10
SALAMANCA;Total;;146375.0;;;;;;;;;2018;10
CHAMARTÍN;Total;;145931.0;;;;;;;;;2018;10
TETUÁN;Total;;157652.0;;;;;;;;;2018;10
CHAMBERÍ;Total;;139563.0;;;;;;;;;2018;10
FUENCARRAL - EL PARDO;Total;;246357.0;;;;;;;;;2018;10
MONCLOA - ARAVACA;Total;;119350.0;;;;;;;;;2018;10
LATINA;Total;;238028.0;;;;;;;;;2018;10
CARABANCHEL;Total;;252673.0;;;;;;;;;2018;10
USERA;Total;;139313.0;;;;;;;;;2018;10
PUENTE DE VALLECAS;Total;;234482.0;;;;;;;;;2018;10
MORATALAZ;Total;;94755.0;;;;;;;;;2018;10
CIUDAD LINEAL;Total;;216441.0;;;;;;;;;2018;10
HORTALEZA;Total;;187885.0;;;;;;;;;2018;10
VILLAVERDE;Total;;148349.0;;;;;;;;;2018;10
VILLA DE VALLECAS;Total;;110088.0;;;;;;;;;2018;10
VICÁLVARO;Total;;71885.0;;;;;;;;;2018;10
SAN BLAS-CANILLEJAS;Total;;158257.0;;;;;;;;;2018;10
BARAJAS;Total;;48885.0;;;;;;;;;2018;10
CENTRO;Total;;134742.0;;;;;;;;;2018;11
ARGANZUELA;Total;;154204.0;;;;;;;;;2018;11
RETIRO;Total;;119704.0;;;;;;;;;2018;11
SALAMANCA;Total;;146720.0;;;;;;;;;2018;11
CHAMARTÍN;Total;;146178.0;;;;;;;;;2018;11
TETUÁN;Total;;158329.0;;;;;;;;;2018;11
CHAMBERÍ;Total;;139920.0;;;;;;;;;2018;11
FUENCARRAL - EL PARDO;Total;;246697.0;;;;;;;;;2018;11
MONCLOA - ARAVACA;Total;;119690.0;;;;;;;;;2018;11
LATINA;Total;;238626.0;;;;;;;;;2018;11
CARABANCHEL;Total;;253433.0;;;;;;;;;2018;11
USERA;Total;;139760.0;;;;;;;;;2018;11
PUENTE DE VALLECAS;Total;;235107.0;;;;;;;;;2018;11
MORATALAZ;Total;;94854.0;;;;;;;;;2018;11
CIUDAD LINEAL;Total;;216816.0;;;;;;;;;2018;11
HORTALEZA;Total;;188526.0;;;;;;;;;2018;11
VILLAVERDE;Total;;149004.0;;;;;;;;;2018;11
VILLA DE VALLECAS;Total;;110458.0;;;;;;;;;2018;11
VICÁLVARO;Total;;72112.0;;;;;;;;;2018;11
SAN BLAS-CANILLEJAS;Total;;158571.0;;;;;;;;;2018;11
BARAJAS;Total;;49071.0;;;;;;;;;2018;11
CENTRO;Total;;135314.0;;;;;;;;;2018;12
ARGANZUELA;Total;;154264.0;;;;;;;;;2018;12
RETIRO;Total;;119687.0;;;;;;;;;2018;12
SALAMANCA;Total;;146578.0;;;;;;;;;2018;12
CHAMARTÍN;Total;;146231.0;;;;;;;;;2018;12
TETUÁN;Total;;158494.0;;;;;;;;;2018;12
CHAMBERÍ;Total;;139914.0;;;;;;;;;2018;12
FUENCARRAL - EL PARDO;Total;;246640.0;;;;;;;;;2018;12
MONCLOA - ARAVACA;Total;;119789.0;;;;;;;;;2018;12
LATINA;Total;;238901.0;;;;;;;;;2018;12
CARABANCHEL;Total;;253797.0;;;;;;;;;2018;12
USERA;Total;;139909.0;;;;;;;;;2018;12
PUENTE DE VALLECAS;Total;;235418.0;;;;;;;;;2018;12
MORATALAZ;Total;;94818.0;;;;;;;;;2018;12
CIUDAD LINEAL;Total;;216861.0;;;;;;;;;2018;12
HORTALEZA;Total;;188694.0;;;;;;;;;2018;12
VILLAVERDE;Total;;149277.0;;;;;;;;;2018;12
VILLA DE VALLECAS;Total;;110643.0;;;;;;;;;2018;12
VICÁLVARO;Total;;72294.0;;;;;;;;;2018;12
SAN BLAS-CANILLEJAS;Total;;158602.0;;;;;;;;;2018;12
BARAJAS;Total;;49070.0;;;;;;;;;2018;12
CENTRO;Total;;135818.0;;;;;;;;;2019;1
ARGANZUELA;Total;;154376.0;;;;;;;;;2019;1
RETIRO;Total;;119753.0;;;;;;;;;2019;1
SALAMANCA;Total;;146483.0;;;;;;;;;2019;1
CHAMARTÍN;Total;;146317.0;;;;;;;;;2019;1
TETUÁN;Total;;158367.0;;;;;;;;;2019;1
CHAMBERÍ;Total;;139797.0;;;;;;;;;2019;1
FUENCARRAL - EL PARDO;Total;;246822.0;;;;;;;;;2019;1
MONCLOA - ARAVACA;Total;;119776.0;;;;;;;;;2019;1
LATINA;Total;;238706.0;;;;;;;;;2019;1
CARABANCHEL;Total;;253873.0;;;;;;;;;2019;1
USERA;Total;;139809.0;;;;;;;;;2019;1
PUENTE DE VALLECAS;Total;;235645.0;;;;;;;;;2019;1
MORATALAZ;Total;;94900.0;;;;;;;;;2019;1
CIUDAD LINEAL;Total;;217060.0;;;;;;;;;2019;1
HORTALEZA;Total;;189068.0;;;;;;;;;2019;1
VILLAVERDE;Total;;149478.0;;;;;;;;;2019;1
VILLA DE VALLECAS;Total;;110950.0;;;;;;;;;2019;1
VICÁLVARO;Total;;72588.0;;;;;;;;;2019;1
SAN BLAS-CANILLEJAS;Total;;158637.0;;;;;;;;;2019;1
BARAJAS;Total;;49167.0;;;;;;;;;2019;1
CENTRO;Total;;136370.0;;;;;;;;;2019;2
ARGANZUELA;Total;;154398.0;;;;;;;;;2019;2
RETIRO;Total;;119795.0;;;;;;;;;2019;2
SALAMANCA;Total;;146501.0;;;;;;;;;2019;2
CHAMARTÍN;Total;;146366.0;;;;;;;;;2019;2
TETUÁN;Total;;158273.0;;;;;;;;;2019;2
CHAMBERÍ;Total;;139720.0;;;;;;;;;2019;2
FUENCARRAL - EL PARDO;Total;;246821.0;;;;;;;;;2019;2
MONCLOA - ARAVACA;Total;;119768.0;;;;;;;;;2019;2
LATINA;Total;;238827.0;;;;;;;;;2019;2
CARABANCHEL;Total;;254053.0;;;;;;;;;2019;2
USERA;Total;;139913.0;;;;;;;;;2019;2
PUENTE DE VALLECAS;Total;;236005.0;;;;;;;;;2019;2
MORATALAZ;Total;;94989.0;;;;;;;;;2019;2
CIUDAD LINEAL;Total;;217057.0;;;;;;;;;2019;2
HORTALEZA;Total;;189186.0;;;;;;;;;2019;2
VILLAVERDE;Total;;149785.0;;;;;;;;;2019;2
VILLA DE VALLECAS;Total;;111148.0;;;;;;;;;2019;2
VICÁLVARO;Total;;72672.0;;;;;;;;;2019;2
SAN BLAS-CANILLEJAS;Total;;158582.0;;;;;;;;;2019;2
BARAJAS;Total;;49159.0;;;;;;;;;2019;2
CENTRO;Total;;136689.0;;;;;;;;;2019;3
ARGANZUELA;Total;;154424.0;;;;;;;;;2019;3
RETIRO;Total;;119859.0;;;;;;;;;2019;3
SALAMANCA;Total;;146585.0;;;;;;;;;2019;3
CHAMARTÍN;Total;;146545.0;;;;;;;;;2019;3
TETUÁN;Total;;158488.0;;;;;;;;;2019;3
CHAMBERÍ;Total;;139799.0;;;;;;;;;2019;3
FUENCARRAL - EL PARDO;Total;;247005.0;;;;;;;;;2019;3
MONCLOA - ARAVACA;Total;;119869.0;;;;;;;;;2019;3
LATINA;Total;;238959.0;;;;;;;;;2019;3
CARABANCHEL;Total;;254475.0;;;;;;;;;2019;3
USERA;Total;;140176.0;;;;;;;;;2019;3
PUENTE DE VALLECAS;Total;;236324.0;;;;;;;;;2019;3
MORATALAZ;Total;;95013.0;;;;;;;;;2019;3
CIUDAD LINEAL;Total;;217149.0;;;;;;;;;2019;3
HORTALEZA;Total;;189592.0;;;;;;;;;2019;3
VILLAVERDE;Total;;150041.0;;;;;;;;;2019;3
VILLA DE VALLECAS;Total;;111366.0;;;;;;;;;2019;3
VICÁLVARO;Total;;72839.0;;;;;;;;;2019;3
SAN BLAS-CANILLEJAS;Total;;158641.0;;;;;;;;;2019;3
BARAJAS;Total;;49273.0;;;;;;;;;2019;3
CENTRO;Total;;137136.0;;;;;;;;;2019;4
ARGANZUELA;Total;;154595.0;;;;;;;;;2019;4
RETIRO;Total;;119926.0;;;;;;;;;2019;4
SALAMANCA;Total;;146667.0;;;;;;;;;2019;4
CHAMARTÍN;Total;;146761.0;;;;;;;;;2019;4
TETUÁN;Total;;158956.0;;;;;;;;;2019;4
CHAMBERÍ;Total;;139861.0;;;;;;;;;2019;4
FUENCARRAL - EL PARDO;Total;;247413.0;;;;;;;;;2019;4
MONCLOA - ARAVACA;Total;;120025.0;;;;;;;;;2019;4
LATINA;Total;;239578.0;;;;;;;;;2019;4
CARABANCHEL;Total;;255226.0;;;;;;;;;2019;4
USERA;Total;;140710.0;;;;;;;;;2019;4
PUENTE DE VALLECAS;Total;;237017.0;;;;;;;;;2019;4
MORATALAZ;Total;;95177.0;;;;;;;;;2019;4
CIUDAD LINEAL;Total;;217642.0;;;;;;;;;2019;4
HORTALEZA;Total;;190130.0;;;;;;;;;2019;4
VILLAVERDE;Total;;150563.0;;;;;;;;;2019;4
VILLA DE VALLECAS;Total;;111649.0;;;;;;;;;2019;4
VICÁLVARO;Total;;72964.0;;;;;;;;;2019;4
SAN BLAS-CANILLEJAS;Total;;158959.0;;;;;;;;;2019;4
BARAJAS;Total;;49393.0;;;;;;;;;2019;4
CENTRO;Total;;137860.0;;;;;;;;;2019;5
ARGANZUELA;Total;;154847.0;;;;;;;;;2019;5
RETIRO;Total;;120098.0;;;;;;;;;2019;5
SALAMANCA;Total;;146829.0;;;;;;;;;2019;5
CHAMARTÍN;Total;;147061.0;;;;;;;;;2019;5
TETUÁN;Total;;159267.0;;;;;;;;;2019;5
CHAMBERÍ;Total;;139971.0;;;;;;;;;2019;5
FUENCARRAL - EL PARDO;Total;;247964.0;;;;;;;;;2019;5
MONCLOA - ARAVACA;Total;;120234.0;;;;;;;;;2019;5
LATINA;Total;;240246.0;;;;;;;;;2019;5
CARABANCHEL;Total;;256206.0;;;;;;;;;2019;5
USERA;Total;;141151.0;;;;;;;;;2019;5
PUENTE DE VALLECAS;Total;;237766.0;;;;;;;;;2019;5
MORATALAZ;Total;;95288.0;;;;;;;;;2019;5
CIUDAD LINEAL;Total;;218112.0;;;;;;;;;2019;5
HORTALEZA;Total;;190667.0;;;;;;;;;2019;5
VILLAVERDE;Total;;151279.0;;;;;;;;;2019;5
VILLA DE VALLECAS;Total;;112104.0;;;;;;;;;2019;5
VICÁLVARO;Total;;73091.0;;;;;;;;;2019;5
SAN BLAS-CANILLEJAS;Total;;159448.0;;;;;;;;;2019;5
BARAJAS;Total;;49526.0;;;;;;;;;2019;5
CENTRO;Total;;138552.0;;;;;;;;;2019;6
ARGANZUELA;Total;;155152.0;;;;;;;;;2019;6
RETIRO;Total;;120157.0;;;;;;;;;2019;6
SALAMANCA;Total;;147016.0;;;;;;;;;2019;6
CHAMARTÍN;Total;;147242.0;;;;;;;;;2019;6
TETUÁN;Total;;159852.0;;;;;;;;;2019;6
CHAMBERÍ;Total;;140132.0;;;;;;;;;2019;6
FUENCARRAL - EL PARDO;Total;;248584.0;;;;;;;;;2019;6
MONCLOA - ARAVACA;Total;;120548.0;;;;;;;;;2019;6
LATINA;Total;;240814.0;;;;;;;;;2019;6
CARABANCHEL;Total;;257117.0;;;;;;;;;2019;6
USERA;Total;;141646.0;;;;;;;;;2019;6
PUENTE DE VALLECAS;Total;;238572.0;;;;;;;;;2019;6
MORATALAZ;Total;;95537.0;;;;;;;;;2019;6
CIUDAD LINEAL;Total;;218722.0;;;;;;;;;2019;6
HORTALEZA;Total;;191331.0;;;;;;;;;2019;6
VILLAVERDE;Total;;151859.0;;;;;;;;;2019;6
VILLA DE VALLECAS;Total;;112730.0;;;;;;;;;2019;6
VICÁLVARO;Total;;73298.0;;;;;;;;;2019;6
SAN BLAS-CANILLEJAS;Total;;159960.0;;;;;;;;;2019;6
BARAJAS;Total;;49647.0;;;;;;;;;2019;6
CENTRO;Total;;139037.0;;;;;;;;;2019;7
ARGANZUELA;Total;;155377.0;;;;;;;;;2019;7
RETIRO;Total;;120239.0;;;;;;;;;2019;7
SALAMANCA;Total;;147273.0;;;;;;;;;2019;7
CHAMARTÍN;Total;;147435.0;;;;;;;;;2019;7
TETUÁN;Total;;160421.0;;;;;;;;;2019;7
CHAMBERÍ;Total;;140289.0;;;;;;;;;2019;7
FUENCARRAL - EL PARDO;Total;;249159.0;;;;;;;;;2019;7
MONCLOA - ARAVACA;Total;;120849.0;;;;;;;;;2019;7
LATINA;Total;;241165.0;;;;;;;;;2019;7
CARABANCHEL;Total;;257817.0;;;;;;;;;2019;7
USERA;Total;;141944.0;;;;;;;;;2019;7
PUENTE DE VALLECAS;Total;;239258.0;;;;;;;;;2019;7
MORATALAZ;Total;;95700.0;;;;;;;;;2019;7
CIUDAD LINEAL;Total;;219160.0;;;;;;;;;2019;7
HORTALEZA;Total;;192016.0;;;;;;;;;2019;7
VILLAVERDE;Total;;152315.0;;;;;;;;;2019;7
VILLA DE VALLECAS;Total;;113122.0;;;;;;;;;2019;7
VICÁLVARO;Total;;73505.0;;;;;;;;;2019;7
SAN BLAS-CANILLEJAS;Total;;160382.0;;;;;;;;;2019;7
BARAJAS;Total;;49764.0;;;;;;;;;2019;7
CENTRO;Total;;139577.0;;;;;;;;;2019;8
ARGANZUELA;Total;;155644.0;;;;;;;;;2019;8
RETIRO;Total;;120465.0;;;;;;;;;2019;8
SALAMANCA;Total;;147562.0;;;;;;;;;2019;8
CHAMARTÍN;Total;;147654.0;;;;;;;;;2019;8
TETUÁN;Total;;160888.0;;;;;;;;;2019;8
CHAMBERÍ;Total;;140510.0;;;;;;;;;2019;8
FUENCARRAL - EL PARDO;Total;;249411.0;;;;;;;;;2019;8
MONCLOA - ARAVACA;Total;;121032.0;;;;;;;;;2019;8
LATINA;Total;;241752.0;;;;;;;;;2019;8
CARABANCHEL;Total;;258696.0;;;;;;;;;2019;8
USERA;Total;;142481.0;;;;;;;;;2019;8
PUENTE DE VALLECAS;Total;;240079.0;;;;;;;;;2019;8
MORATALAZ;Total;;95825.0;;;;;;;;;2019;8
CIUDAD LINEAL;Total;;219682.0;;;;;;;;;2019;8
HORTALEZA;Total;;192547.0;;;;;;;;;2019;8
VILLAVERDE;Total;;152920.0;;;;;;;;;2019;8
VILLA DE VALLECAS;Total;;113480.0;;;;;;;;;2019;8
VICÁLVARO;Total;;73683.0;;;;;;;;;2019;8
SAN BLAS-CANILLEJAS;Total;;160878.0;;;;;;;;;2019;8
BARAJAS;Total;;49855.0;;;;;;;;;2019;8
CENTRO;Total;;139044.0;;;;;;;;;2019;9
ARGANZUELA;Total;;155429.0;;;;;;;;;2019;9
RETIRO;Total;;120437.0;;;;;;;;;2019;9
SALAMANCA;Total;;147362.0;;;;;;;;;2019;9
CHAMARTÍN;Total;;147508.0;;;;;;;;;2019;9
TETUÁN;Total;;160789.0;;;;;;;;;2019;9
CHAMBERÍ;Total;;140531.0;;;;;;;;;2019;9
FUENCARRAL - EL PARDO;Total;;249520.0;;;;;;;;;2019;9
MONCLOA - ARAVACA;Total;;121172.0;;;;;;;;;2019;9
LATINA;Total;;241458.0;;;;;;;;;2019;9
CARABANCHEL;Total;;258307.0;;;;;;;;;2019;9
USERA;Total;;142146.0;;;;;;;;;2019;9
PUENTE DE VALLECAS;Total;;239607.0;;;;;;;;;2019;9
MORATALAZ;Total;;95761.0;;;;;;;;;2019;9
CIUDAD LINEAL;Total;;219383.0;;;;;;;;;2019;9
HORTALEZA;Total;;192884.0;;;;;;;;;2019;9
VILLAVERDE;Total;;152873.0;;;;;;;;;2019;9
VILLA DE VALLECAS;Total;;113687.0;;;;;;;;;2019;9
VICÁLVARO;Total;;73800.0;;;;;;;;;2019;9
SAN BLAS-CANILLEJAS;Total;;160904.0;;;;;;;;;2019;9
BARAJAS;Total;;49966.0;;;;;;;;;2019;9
CENTRO;Total;;140293.0;;;;;;;;;2019;10
ARGANZUELA;Total;;155852.0;;;;;;;;;2019;10
RETIRO;Total;;120668.0;;;;;;;;;2019;10
SALAMANCA;Total;;148077.0;;;;;;;;;2019;10
CHAMARTÍN;Total;;147816.0;;;;;;;;;2019;10
TETUÁN;Total;;161541.0;;;;;;;;;2019;10
CHAMBERÍ;Total;;141128.0;;;;;;;;;2019;10
FUENCARRAL - EL PARDO;Total;;250082.0;;;;;;;;;2019;10
MONCLOA - ARAVACA;Total;;121742.0;;;;;;;;;2019;10
LATINA;Total;;242054.0;;;;;;;;;2019;10
CARABANCHEL;Total;;259544.0;;;;;;;;;2019;10
USERA;Total;;142555.0;;;;;;;;;2019;10
PUENTE DE VALLECAS;Total;;240526.0;;;;;;;;;2019;10
MORATALAZ;Total;;95831.0;;;;;;;;;2019;10
CIUDAD LINEAL;Total;;219761.0;;;;;;;;;2019;10
HORTALEZA;Total;;193389.0;;;;;;;;;2019;10
VILLAVERDE;Total;;153712.0;;;;;;;;;2019;10
VILLA DE VALLECAS;Total;;114265.0;;;;;;;;;2019;10
VICÁLVARO;Total;;74079.0;;;;;;;;;2019;10
SAN BLAS-CANILLEJAS;Total;;161304.0;;;;;;;;;2019;10
BARAJAS;Total;;50070.0;;;;;;;;;2019;10
CENTRO;Total;;140860.0;;;;;;;;;2019;11
ARGANZUELA;Total;;156068.0;;;;;;;;;2019;11
RETIRO;Total;;120816.0;;;;;;;;;2019;11
SALAMANCA;Total;;148349.0;;;;;;;;;2019;11
CHAMARTÍN;Total;;147966.0;;;;;;;;;2019;11
TETUÁN;Total;;161909.0;;;;;;;;;2019;11
CHAMBERÍ;Total;;141327.0;;;;;;;;;2019;11
