"LOCATIONID";"LOCATIONNAME";"MUNICIPALITY";"PERIOD";"PRICE_SALE";"PRICE_RENT";"UNITPRICE_SALE";"UNITPRICE_RENT";"GROSS_YIELD";"GROSS_YIELD_MA12";"GROSS_YIELD_VOLATILITY";"VIEWS_PER_AD_SALE";"VIEWS_PER_AD_RENT";"LEADS_PER_AD_SALE";"LEADS_PER_AD_RENT";"NET_HOUSEHOLD_INCOME";"EFFORTRATE_SALE";"EFFORTRATE_RENT"
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201803;659560.755648115;1601.35715427075;4810.96951159881;15.6777625883395;3.91050391415913;4.20342046729442;0.200905030918793;141.476069848622;94.0555322923912;2.54310940351064;2.54326269445082;46734.8120449773;37.8808242942853;32.6366430319724
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201804;662725.973748984;1606.40251046929;4904.66633684505;15.7173886408954;3.8454942851845;4.1393578666203;0.181300791869248;124.4904071951;81.0979253492839;2.25699807690814;2.35501672738182;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201805;656128.872434165;1579.79037412336;4969.8600251335;15.7738031756293;3.80867141429134;4.09298743743047;0.18864067809911;107.903445205383;72.0254258205548;2.11424863996032;2.39138192564924;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201806;639431.880264611;1545.24197681904;5022.80261592857;15.8732608667971;3.79228779163067;4.05140762824364;0.195233005169003;98.2994282397858;69.3428663151097;1.92171950875916;2.38210557143877;49159.5502850589;37.8430526023007;31.5711105705087
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201807;628713.643505931;1544.37821459234;5052.10546063757;15.9867487664282;3.79724823030374;4.00807026711609;0.189022411974856;80.5713684316564;61.1366899433326;1.47593718707642;2.10046666685122;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201808;632418.328424076;1603.45503752004;5055.09916026508;16.2905418081781;3.86711507530321;3.96685725256724;0.158956552504088;70.3429182621725;61.2159813128672;1.17386204613429;2.46609576396706;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201809;612471.087818255;1655.23682106459;5038.76900428747;16.1730334038307;3.85166298913145;3.92800879971884;0.12082132946496;93.2531330753108;72.0454699834295;1.66447347922396;2.74033600841953;49012.9682145825;39.1806775351988;32.3742548481987
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201810;594550.881827538;1687.05107765392;5009.43317130283;15.9408280345753;3.81859443720563;3.89921637306215;0.1006049394574;87.6351204394616;63.0869597673628;1.4353290595197;2.19036926158552;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201811;587428.207881437;1709.51800238211;5017.07577674694;15.997510718374;3.82633504381631;3.87571420103579;0.0797904489815876;80.8313325316207;58.7710310199992;1.25435482291983;2.07570948208534;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201812;584097.468549634;1696.47770240749;5003.64395309062;16.1332681785667;3.86916455203052;3.8597204515454;0.0570142293086922;70.004911233873;51.7925130669267;1.00649575486704;1.89990729187712;45684.4153615722;40.4776387025755;34.4907998239693
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201901;584587.621546656;1693.81411039802;5014.34395363919;16.2265954509616;3.88324269758601;3.85240222138372;0.0470117593553787;82.4769101946308;66.4708583436391;1.28615705523665;2.4994498936275;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201902;588665.097196261;1671.85034194959;5011.47817464757;16.2529020551813;3.89176242747762;3.84684023817668;0.0370148667903743;89.9228773423345;65.8255552921469;1.4337646907613;2.38570328547266;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201903;588278.70743062;1691.76200910272;4999.49386664395;16.3433293898253;3.92279614515367;3.84786459075956;0.0388853538716178;86.3585821951055;61.9476999011011;1.3658388563957;2.20490112830307;44259.1980033295;43.2292276196746;36.1881379561288
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201904;596420.057975222;1685.99355691155;4997.46693710783;16.4518175865603;3.95043756213377;3.85660986383866;0.0480821237068247;75.5847734153293;61.1958429394238;1.08530529030365;2.17336456420625;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201905;600783.784388451;1715.62097764665;4987.77811080818;16.5402383388933;3.97938432017697;3.87083593932913;0.0563394362619478;69.813268547805;67.546432165834;1.00498022544407;2.48170056027364;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201906;603238.274169958;1717.32418132523;4994.91063636386;16.581143312732;3.98352912070576;3.88677271675206;0.0588584149083054;66.9277054623649;65.2589857843857;0.952617448648409;2.4156932821449;45297.2193445407;41.0199285067863;35.8018302377881
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201907;620830.357296664;1699.08620046182;4968.86688222812;16.7910331669635;4.05509752584095;3.90826015804682;0.0685260547446685;61.7462519223246;63.9624304519691;0.791205292368252;2.34764679205386;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201908;632875.424587404;1723.2642491013;4965.84633229941;17.0086015269979;4.11013963513981;3.92851220469987;0.086838213007502;55.2310120909742;63.9577856828994;0.683424427513524;2.54177345211405;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201909;633269.839360169;1752.16479798247;4959.3827473194;16.6607768842673;4.03133480107522;3.94348485569519;0.0877814634561058;70.7087831725455;71.7648207442642;0.98238982715856;2.99771288140751;49365.3317255442;37.8836617219513;33.5351585198002
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201910;627959.922247612;1789.21929182845;4928.63177151932;16.2242521324037;3.95020432879342;3.95445234666084;0.07930485919812;75.8678393042988;66.7952007680169;1.01835541647223;2.60091694636987;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201911;630461.670921483;1780.71608637218;4904.12021131716;16.2539726878645;3.97722045646975;3.96702613104862;0.0693290891325183;70.7440674184744;62.1918991609665;0.927442475039042;2.39771460479608;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";201912;642081.453950774;1769.04070117211;4871.87841816676;16.3854091692165;4.03591578347693;3.98092206700249;0.0648909356347909;63.6952025616848;52.9424079139387;0.802927459122627;2.01994934158152;51550.1182532223;36.2380053337575;31.229954315805
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202001;657401.905928182;1756.1187713229;4888.47720365572;16.4565304596352;4.03967037767802;3.99395770701016;0.0594425298106008;80.8608003593542;66.986804610009;1.07320175270841;2.43985792205019;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202002;666700.719202271;1741.96018110562;4894.31249736777;16.3411351533066;4.00656112467564;4.00352426510999;0.0508410224580865;93.5334021797463;70.5245771450191;1.25913347765502;2.33465950628557;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202003;678763.592722844;1725.1554778137;4912.01381147981;16.4746220233041;4.02473347728823;4.01201904278787;0.0448000940577836;66.0580207730749;50.0087191478148;0.754229047865065;1.45693171042126;54863.0117666459;35.606873661444;29.4396788278546
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202004;696350.702845487;1722.41021650981;4912.49958547885;16.5790643390536;4.04984811920856;4.02030325587744;0.0417330835550941;67.9806324308882;57.3162444507842;0.529536067156907;1.3775264227219;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202005;675190.380528037;1563.25654718463;4867.79664806742;16.5102493430119;4.07007536345628;4.02786084281738;0.0418502300928843;94.333196201749;84.2872354618259;1.00814066508412;2.34009754311278;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202006;647450.891970774;1435.05557136806;4837.60684420922;16.1722914792454;4.01164261587835;4.03020363408176;0.0400511822076245;100.771335879175;71.1282464016372;1.19132767182846;1.90804141973159;54729.1917324681;35.1900300470211;29.3253403635098
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202007;637146.384370841;1382.78529872479;4827.81535934117;15.9581297357655;3.96654682451069;4.02282440897091;0.0428448891873312;82.3195067902451;56.3909205884348;0.895508560866268;1.46171097710557;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202008;630879.063222084;1348.84755810914;4821.28802859398;15.8088302955226;3.93475690357364;4.00820918134039;0.0404113150361255;74.4022589942154;53.1278318390779;0.76718516713261;1.44085528128259;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202009;626358.893121226;1301.47836115653;4840.91276412887;15.4815544247682;3.83767818486292;3.99207112998937;0.0612492711861195;94.370296432781;56.7289336170299;1.09334950935501;1.47951148729945;52294.6496727296;34.7176759742305;29.7720707732777
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202010;618333.572544577;1276.6522939084;4866.99553898217;15.1733802816257;3.74112862691439;3.97464815483278;0.0924636273972233;98.3312965323957;50.0282714259818;1.11679779148121;1.19268030969676;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202011;614564.197105672;1256.79455086576;4907.00394805682;14.9763978186834;3.66245423330806;3.94841763623598;0.126423961115074;97.301388982121;49.856548145996;1.06173516104004;1.14636360728119;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202012;612017.480973839;1266.70886814618;4922.83609471732;14.9942399105896;3.65502477566048;3.91667671891794;0.146665671457251;88.0418485832749;42.3882366558786;0.974214825258322;1.02074199182813;56169.2669149504;31.076721168864;26.1802498702319
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202101;613297.8654619;1270.32891847765;4948.79936947484;15.0377405883195;3.64639730947475;3.88390396323433;0.158945668678735;96.628311438476;50.8270913758442;1.16580353673405;1.30778134416118;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202102;615825.712055179;1269.86847402819;4950.1206197981;14.9612046321054;3.6268703204365;3.85226306288107;0.168861990610658;146.362119954322;74.5059875468565;1.60173098330545;1.4605468483936;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202103;630021.032860642;1275.20847938584;4980.88500142529;14.8624641420297;3.58068033398324;3.81525863427232;0.175535291899221;181.724312800553;96.5325145473829;1.55086432272832;1.38718679545734;54597.0657752444;33.7305658006882;26.8064450290623
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202104;646500.406009235;1294.06721483542;5015.78894450855;14.8511934565878;3.55306659531933;3.77386017394822;0.173900860901403;182.105216401715;97.5389962137608;1.53617229102338;1.39777088131064;;;
"0-EU-ES-28-07-001-079-03";"Retiro";"Madrid";202105;657288.960989929;1317.86534536362;5056.02765683044;14.9087902561044;3.53845934429493;3.72955883901811;0.159952317336065;170.246701197521;96.1216317969074;1.41424454066428;1.43650323985171;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201501;722245.198807441;1276.28669341386;4239.57262266807;13.9940040200844;3.96096642720869;;;45.896663888046;72.0092221805067;0.362386205364557;1.04975032082371;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201502;730243.240977106;1283.65632786402;4275.63984090266;14.0823358439072;3.95234482825875;;;54.0484032280918;76.5108199092286;0.467049903945924;1.11614988281797;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201503;743536.419181607;1283.38834115674;4313.29080069993;14.1270648345888;3.93028863223311;;;61.5824017847057;83.3981677259218;0.545465727821487;1.24863909122403;45834.9305449111;49.0667532333288;30.0167531400013
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201504;750079.309463837;1300.07051368483;4344.59898439166;14.1562701403285;3.91003271635042;;;35.299171568426;47.1107746277715;0.427084184471895;1.04111097909819;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201505;760062.402085238;1325.19426749219;4359.91724930821;14.2579818010077;3.9242896557094;;;50.3416489651792;67.2325620259686;0.449718707972489;1.17546463699387;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201506;768581.488720418;1341.94343669709;4388.92401364108;14.4131114065494;3.94076854238144;;;43.5634415432998;68.9598088416421;0.401722907794925;1.28714408234391;46719.8063364141;48.9914567339623;29.8138186255794
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201507;771813.715978323;1370.75200772953;4381.4287877473;14.5911656485901;3.99627601554847;;;38.0926565222051;65.7282017912597;0.352887141440165;1.35725352128569;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201508;778598.265413287;1410.95001382131;4388.2393060402;14.7665385103022;4.03803096790371;;;51.3809790349376;75.3079057643822;0.31309611737283;1.62537950824225;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201509;785132.397836935;1491.01104262076;4392.82328783091;14.7494682458504;4.02915408503947;;;63.3671179864077;105.580932246074;0.507068722634237;2.30743949531275;42821.7168964944;50.7295694803067;33.5499917374494
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201510;784949.541448964;1605.91034336642;4399.15748748956;14.6339911234896;3.991852848671;;;59.8207489236629;99.4876884927138;0.526720915356353;2.15843500998837;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201511;785493.298602668;1651.87006366468;4391.0253558637;14.7262138354916;4.02444877231051;;;54.3862732869683;87.6189284524601;0.508230536762437;1.88923389058738;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201512;789903.505959926;1623.32947933952;4391.53359138629;14.9878025907219;4.09546294810165;3.98282636997639;0.0536478621542335;45.8053864907017;73.8966218077772;0.404562393461435;1.6529098236144;47304.109238774;41.3643390914955;30.5533473179118
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201601;794268.480421212;1601.22057598904;4403.03885754116;15.0827494393496;4.11063810990914;3.99529901020142;0.0635926489994745;58.1565813643401;101.882752913;0.569479935373215;2.31714973086169;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201602;795602.992564627;1615.82246337638;4427.61581578943;15.2952847228935;4.14542327769683;4.01138888098793;0.0742259650901865;61.6852616096132;100.548184011305;0.668227230533848;2.26944073987157;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201603;801954.674926238;1626.72782314086;4449.01078768137;15.5774956659348;4.20160698438399;4.03399874366717;0.0864027066270895;52.6911830919517;82.8255238423622;0.56512496781923;1.86710947801771;46879.2357830412;39.7870655129979;31.9970375341576
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201604;815267.149454718;1635.61458344811;4478.08290578182;15.602082754374;4.18091841959324;4.05657255227074;0.086452311409656;60.2402573436119;93.6657481677064;0.637893131171268;2.09279978393366;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201605;827000.922689184;1675.00573607767;4521.97973338437;15.7197065981481;4.17154632041211;4.0771772743293;0.0818095214311284;53.9832858041001;91.5926555283083;0.576213790459404;2.13355755796176;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201606;833703.017543135;1651.97096554658;4547.17106087266;15.8172922610132;4.17418884381561;4.09662896611548;0.0744854886672616;50.7005994595288;89.51850666539;0.527091204357893;2.11451227648283;51025.5429407446;35.7469903732013;30.0591515183624
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201607;834469.420635876;1591.07898455604;4577.54809998534;16.0532021415997;4.20833209158007;4.11430030578478;0.0737318423220856;43.053001651367;79.9870355788455;0.431160694846945;1.94520986852089;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201608;836876.056337312;1694.43145976937;4601.03031201323;16.4883103421748;4.30033515731224;4.13615898823549;0.0857782727767764;40.6256202169433;87.1380937746202;0.420317364003959;2.374335912739;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201609;834178.525342962;1788.67112872214;4622.0061428833;16.4473637761238;4.27018829512769;4.15624517240951;0.086586802895911;59.2402106513508;114.302366044517;0.675804285903713;3.24194709954199;52323.9433956534;35.0605824911312;30.6875012703028
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201610;834989.286895651;1935.1902668929;4626.28499355367;16.5034753647932;4.28079343692558;4.18032355476405;0.077188894579514;60.2382753196846;99.7186076578234;0.744306003154142;2.97175301039316;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201611;832748.731366439;1930.86755346118;4598.0105763916;16.7096353257071;4.36092132841167;4.20836293443915;0.0765841757194987;61.9472574176882;91.2340233463437;0.753930486080051;2.56119396098755;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201612;847322.415950755;1900.24869149204;4637.2155704713;16.9392488272054;4.38347070213527;4.23236358060862;0.0823536999985964;56.1352518250599;80.896183945235;0.644058567510153;2.16541644723489;52315.1261978799;33.7897688084411;31.3182816483152
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201701;869593.778198563;1916.08706492655;4680.78023782253;17.156112838856;4.39827002350453;4.25633290674157;0.0852443044410623;63.9973456316789;83.9863386332497;0.84178103856246;2.39403323568226;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201702;878538.959622527;1950.29103071897;4710.50049110404;17.1821410742569;4.37715043827025;4.27564350345602;0.0841725596814906;78.2079631754681;91.2255930979959;1.01328306929515;2.33971672238019;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201703;936321.494852839;2144.88803362523;4821.43365233842;17.994916948601;4.47873016521715;4.29873710185878;0.0976316428480922;67.1156603732884;66.3309093907367;0.825325977347162;1.72206061058327;54987.6962291825;32.8233267294919;31.2047462189748
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201704;970698.281041954;2166.4960629782;4920.42134896472;18.105072297625;4.41549314912254;4.31828499598623;0.0955460373008502;59.9588402271145;62.3372653045407;0.783874678232477;1.58460678065344;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201705;944987.278690094;1974.18504595559;4971.55941747064;17.3904510302746;4.19758459749973;4.32045485241019;0.0924339362686508;62.5964498039232;71.0847153344129;0.88863712173081;1.95340099199481;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201706;933093.175822106;1905.65790698553;5013.68518483779;17.3299147107065;4.14782677535039;4.31825801337143;0.0961236986853683;62.2949960127457;67.9942083296891;0.865576751022511;1.94764488117589;57753.3295641387;32.4755675917751;30.1391449646247
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201707;948279.232627741;1921.35071041589;5093.1592309636;17.8072645443268;4.19557223408256;4.3171946919133;0.0973959742986809;58.6156128271005;63.4422682652691;0.769966340299988;1.81458985952291;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201708;946118.970782774;1978.51595709205;5146.88709262808;18.2688627246771;4.25939696656887;4.31378317601802;0.0986358545250843;47.4738235106168;59.8392296700443;0.635066258968577;2.0548211900618;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201709;967607.692055581;2195.24329831102;5220.01111132928;18.4364320566059;4.23825122132609;4.31112175320122;0.100194787812529;66.0607830709182;71.2681907650172;0.906771568080134;2.47455389418661;48797.8221693367;40.368777119897;36.7918018107594
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201710;945613.273598374;2197.25722632307;5278.57254641334;18.0763189473403;4.10936527746451;4.29683607324613;0.114675210547632;72.614348704386;73.0031041077015;1.08831918696871;2.32268758100963;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201711;948642.973289161;2148.62800356991;5364.86593166846;18.2198528542548;4.07537181796941;4.27304028070928;0.127785453820052;76.1547796254988;65.9728795012811;1.19991891327725;2.18653982558563;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201712;996683.048519355;2191.52665745701;5475.92112497377;18.4712043909382;4.04780214383239;4.2450679008507;0.136960261391133;63.7146779696239;48.6413377342725;0.900424422581615;1.45163346512624;51326.2658061106;38.9018743653274;35.1047710882436
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201801;992731.252837736;1989.5471971477;5541.98511718725;18.3730500410114;3.978296509826;4.21007010804416;0.146655860512412;87.5470688451521;70.0613035023039;1.49377261256478;2.42791430015121;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201802;1016560.69805682;1971.17952759508;5657.54350606704;18.6188824967196;3.94918023557463;4.17440592448619;0.153563173214931;94.1096083705917;68.4580153817097;1.55513897891218;2.18473295363261;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201803;1042047.3399387;1947.01911597718;5796.21276187481;18.7650858507835;3.88496833122748;4.12492577165372;0.142817257540635;88.8814305034387;63.7200871640044;1.50008914366285;1.81233021501629;48860.5689766442;43.5452183500056;37.4265048084426
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201804;1050358.42022685;1934.92140465394;5924.79030135771;18.7793187996778;3.80354095476583;4.07392975545732;0.139168035206617;78.3666695334247;54.735831829812;1.33822627317847;1.66484489960968;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201805;1042900.3850439;1886.88664187688;6018.03824582666;18.8166435204474;3.75204864146476;4.03680175912108;0.159213687257212;68.051813902623;48.4470876615908;1.25970871275362;1.67830320695972;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201806;1019467.65793743;1829.41104991895;6097.6994426366;18.9034881833339;3.72012199574603;4.00115969415405;0.177224719702027;62.1189419372605;46.4770521960737;1.1510639005172;1.65905581799459;55408.0420758874;40.6518448587417;33.4172659128302
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201807;1005622.26673196;1811.62708373826;6149.8397363079;19.0050722062591;3.70840340974524;3.96056229212594;0.183719766910515;51.0253548180459;40.8249603532604;0.889129945264724;1.45116166335258;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201808;1014729.53538871;1864.40329411676;6169.6103754576;19.3333209029586;3.76036470241925;3.91897627011347;0.167097670689173;44.6426908998156;40.7325788620985;0.711213247909752;1.69059926394225;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201809;985760.298989426;1908.24889501421;6165.48650292068;19.1620772516602;3.72955040791987;3.87658453566295;0.143596811593026;59.3089747827889;47.771423411872;1.01442221914659;1.86431900182474;51497.2307590911;45.5113080975898;36.5680577363124
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201810;959782.447173018;1929.07966311223;6144.83491466779;18.8568735994544;3.68248270841767;3.84101098824238;0.134084379487168;55.8531092362536;41.6928736013908;0.879844183260558;1.47933836427767;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201811;951296.765938791;1938.11239573808;6170.41466236314;18.8922058411578;3.67408808806165;3.80757067741673;0.120852062907001;51.6336225540182;38.7055338075344;0.773796603592676;1.39111409134098;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201812;949083.872770008;1906.22288459951;6171.01399432547;19.0190136922537;3.69838999744469;3.77845299855109;0.0997070066324198;44.8275856375615;33.9852827162156;0.62522167572792;1.26296178636143;53187.5178973226;42.7710954665256;34.979956752171
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201901;952792.222637647;1888.00546139842;6199.86620693504;19.0985933210571;3.69658170359105;3.75497676469818;0.0813683616482842;52.9335328141402;43.4745529139863;0.804145349022937;1.64934651454466;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201902;950930.084710391;1868.93280335879;6203.95857139868;19.1108119146598;3.69650667935094;3.73392063501287;0.0576144939374643;57.7795444153234;43.3750401960215;0.904412845681691;1.59780987503752;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201903;941965.834570872;1896.70383119904;6196.76915653503;19.1982767695163;3.71773282842464;3.71998434311263;0.0352953664420274;55.5543442828304;41.12696668532;0.869342011407779;1.49889446891519;52729.0763390479;44.9236714366757;35.7136196034761
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201904;946706.212892608;1895.76867419078;6201.9295602951;19.3067129309901;3.73562055033817;3.71432430941033;0.0255400119985511;48.6809063627971;40.9349584828423;0.697109283808163;1.49975670979923;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201905;944926.500421412;1935.10655408755;6198.07440253333;19.3901559462102;3.7540993580106;3.71449520245581;0.0257974245544057;45.0205597840105;45.5481889586253;0.651904448135116;1.74020822904426;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201906;940818.436827463;1942.67145785979;6214.56998654691;19.4191710063659;3.7497373523968;3.71696314884338;0.0275731520699502;43.2106504425367;44.3374706432064;0.623691115207064;1.71941780336397;52400.613965604;44.0665368975318;36.2790641539275
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201907;960499.121225754;1927.45409118765;6189.49934605811;19.6465154995584;3.80900251883615;3.72534640793429;0.0372804379895666;39.9107589797128;43.7724646203306;0.522705941051092;1.69530589558477;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201908;970963.671288137;1960.69898256742;6193.47905528952;19.8813750154801;3.85205952996653;3.73298764356323;0.0506682389368585;35.7427014407007;44.1063989626779;0.455881601378562;1.86380607861379;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201909;963144.81000991;1999.8416946254;6193.56905528404;19.4545229427466;3.76930124180641;3.73630021305377;0.0516255998129567;45.8178074517325;49.8919712618068;0.66211639248438;2.233837298419;51206.3821985321;45.5558361856942;37.7864469944467
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201910;947642.810841187;2047.95169109848;6162.52234514039;18.9269042478719;3.68555014090239;3.7365558324275;0.0513654330877083;49.217801294607;46.7805555199957;0.692846783795062;1.96699554108347;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201911;943707.557327003;2044.36093226711;6139.60956444898;18.9426969761557;3.70239119161757;3.73891442439049;0.0490400692617987;45.9504449084729;43.8969309713851;0.63739854230334;1.84179424039639;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";201912;952998.718996396;2037.41360581631;6107.34639936178;19.0758730399971;3.74811680083982;3.74305832467342;0.0475180074259165;41.4257535655269;37.6746364363214;0.557755254127003;1.57726615514078;53971.5858878675;43.3370824988836;34.7596009278106
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202001;968264.964400503;2028.05467071203;6135.50465591704;19.1388651372717;3.74323539019357;3.7469461318903;0.0454185230773228;52.6463670752431;48.0450721626312;0.753043559513652;1.93428878381685;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202002;980204.156569895;2006.64842096409;6142.30994016076;18.9787765935356;3.7078122292941;3.74788826105223;0.0444698207907212;60.7957431345767;50.8319375389021;0.884610500898301;1.85437545097862;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202003;996180.656291887;1982.34078347348;6164.01159441932;19.1080037300938;3.7199158575354;3.74807018014479;0.0443503923703035;42.866992059376;36.2165717050863;0.530529914780335;1.15929094685811;55754.0372449604;43.9718270938909;33.641784588312
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202004;1020153.16559887;1974.11945745782;6164.09547035048;19.2025194068379;3.73826515164199;3.74829056358678;0.0442945163236008;44.0380289874816;41.7162403240796;0.372973275360001;1.09822517007229;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202005;987509.329714496;1787.44209997748;6107.52149129282;19.0982392990956;3.75240385016862;3.74814927126661;0.0442784631505552;61.0130693755508;61.62132900235;0.7109099521854;1.86878171564081;;;
"0-EU-ES-28-07-001-079-04";"Salamanca";"Madrid";202006;945264.091070359;1636.67438006402;6069.13288265943;18.6816056318381;3.69376106795382;3.74348458089636;0.0467452584142908;65.0669863548703;52.2482072955446;0.841156853926859;1.52649741510594;55067.7075913583;43.8807182208055;33.7130160084772
