Distrito,Habitaciones,Operacion,Precio,Tamano,Garaje,Trastero,Piscina,Terraza,Planta,Exterior,Ascensor,Ano_construccion,Ano_reforma,Tipo_vivienda,Banos
GETAFEMADRID,3,venta,170000,83.0,False,False,False,False,2.0,True,False,,,apartamento,1
GETAFEMADRID,1,venta,204000,50.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,2,venta,315000,75.0,False,False,False,False,0.0,True,False,,,loft,1
GETAFEMADRID,1,venta,230000,80.0,False,False,False,False,0.0,True,False,,,apartamento,1
GETAFEMADRID,3,venta,211000,78.0,False,False,False,False,3.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,189000,87.0,False,False,False,False,4.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,227000,94.0,False,False,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,229900,82.0,False,False,False,True,3.0,True,False,,,apartamento,1
COSLADAMADRID,4,venta,275000,99.0,False,False,False,False,6.0,True,True,,,apartamento,1
COSLADAMADRID,5,venta,995000,219.0,False,False,False,True,7.0,True,True,,2024.0,dúplex,1
COSLADAMADRID,2,venta,236500,89.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,227000,94.0,False,False,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,249000,90.0,False,False,False,False,1.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,430000,90.0,True,True,True,False,1.0,True,True,,,apartamento,2
COSLADAMADRID,3,venta,425760,216.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,2,venta,189000,87.0,False,False,False,False,4.0,True,False,,,apartamento,1
COSLADAMADRID,4,venta,649000,212.0,False,False,False,False,,False,False,,,chalet,1
COSLADAMADRID,3,venta,255000,81.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,850000,260.0,False,False,True,False,5.0,True,True,,,dúplex,1
COSLADAMADRID,3,venta,359000,106.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,269000,94.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,649000,212.0,False,False,False,True,,False,False,,,chalet,2
COSLADAMADRID,3,venta,277900,71.0,False,False,False,False,6.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,269000,76.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,True,4.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,297260,105.0,False,False,False,False,8.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,275000,72.0,False,False,False,False,0.0,True,False,,,apartamento,2
COSLADAMADRID,2,venta,199900,82.0,False,False,False,True,1.0,False,False,,,apartamento,1
COSLADAMADRID,1,venta,165000,42.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,200000,56.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,229900,69.0,False,True,False,True,7.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,390000,96.0,False,False,False,False,6.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,464000,103.0,False,False,False,False,5.0,False,True,,,apartamento,2
COSLADAMADRID,3,venta,240000,104.0,False,False,False,False,2.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,339000,101.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,219000,80.0,False,True,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,211000,95.0,False,False,False,False,3.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,270000,102.0,False,False,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,258000,91.0,False,True,False,True,3.0,True,True,,,apartamento,1
COSLADAMADRID,6,venta,920000,319.0,True,False,True,False,,False,False,,,chalet,1
COSLADAMADRID,3,venta,325000,101.0,False,False,False,True,4.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,257500,65.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,1,venta,270000,69.0,False,False,False,False,14.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,190000,86.0,False,False,False,False,3.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,237500,90.0,False,True,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,1,venta,177000,45.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,180000,82.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,225000,80.0,False,False,False,True,0.0,True,True,1981.0,,apartamento,1
COSLADAMADRID,3,venta,242500,84.0,False,True,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,315000,83.0,False,False,False,True,3.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,288000,94.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,1,venta,273000,65.0,True,True,True,False,6.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,320000,115.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,227000,80.0,False,False,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,289000,72.0,False,False,False,False,4.0,True,True,,,estudio,1
COSLADAMADRID,3,venta,319000,82.0,False,False,False,False,4.0,True,True,,,estudio,1
COSLADAMADRID,3,venta,220000,84.0,False,False,False,False,1.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,220000,70.0,False,True,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,6,venta,520000,370.0,False,False,False,False,,False,False,,,chalet,1
COSLADAMADRID,2,venta,355000,95.0,False,False,True,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,349000,93.0,False,False,False,True,3.0,True,True,,,estudio,1
COSLADAMADRID,3,venta,236500,89.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,6,venta,714000,260.0,False,False,True,False,,False,False,,,chalet,1
COSLADAMADRID,2,venta,218000,85.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,220000,75.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,290160,90.0,False,False,False,False,3.0,True,True,,,estudio,1
COSLADAMADRID,4,venta,277000,110.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,335000,105.0,False,False,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,380000,118.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,5,venta,755000,320.0,False,False,False,False,,False,False,,,chalet,1
COSLADAMADRID,3,venta,338500,110.0,False,False,False,True,3.0,True,True,,,apartamento,2
COSLADAMADRID,1,venta,179000,50.0,False,False,False,True,1.0,True,False,,,apartamento,1
COSLADAMADRID,5,venta,310000,135.0,True,False,False,True,4.0,True,False,,,apartamento,1
COSLADAMADRID,6,venta,289000,154.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,4,venta,320000,112.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,365000,110.0,False,False,False,False,8.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,319900,97.0,False,False,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,1,venta,262000,60.0,True,True,True,False,3.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,229900,69.0,False,False,False,True,7.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,212500,71.0,False,True,False,False,2.0,True,False,,,dúplex,1
COSLADAMADRID,2,venta,229000,107.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,260000,90.0,False,False,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,185000,95.0,False,False,False,True,5.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,251000,83.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,5,venta,667260,236.0,False,False,False,False,3.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,277000,110.0,False,False,False,False,7.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,242500,85.0,False,True,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,379000,96.0,True,False,False,True,2.0,True,True,,,apartamento,2
COSLADAMADRID,3,venta,192000,86.0,False,False,False,False,5.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,450000,95.0,True,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,227000,94.0,False,False,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,78.0,False,False,False,True,4.0,True,False,,,apartamento,1
COSLADAMADRID,4,venta,389900,146.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,232000,87.0,False,True,False,False,2.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,239000,65.0,False,False,False,True,1.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,225000,65.0,False,False,False,False,,True,False,,,apartamento,1
COSLADAMADRID,3,venta,388000,96.0,False,False,False,False,6.0,False,True,,,apartamento,2
COSLADAMADRID,2,venta,182000,49.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,2,venta,229000,75.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,365000,110.0,False,False,False,True,8.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,322000,104.0,False,False,False,False,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,278000,98.0,False,False,False,True,3.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,175000,59.0,False,False,False,False,0.0,True,False,,,estudio,1
COSLADAMADRID,4,venta,275000,93.0,False,False,False,False,2.0,True,True,,,estudio,1
COSLADAMADRID,4,venta,365000,110.0,False,False,False,True,8.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,180000,80.0,False,False,False,False,,True,False,,,apartamento,1
COSLADAMADRID,4,venta,277000,110.0,False,False,False,False,,False,True,,,apartamento,1
COSLADAMADRID,2,venta,229900,56.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,277000,120.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,179900,79.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,2,venta,209000,76.0,False,False,False,False,2.0,True,False,,,dúplex,1
COSLADAMADRID,5,venta,790000,332.0,False,False,False,False,,False,False,,,chalet,1
COSLADAMADRID,3,venta,227000,94.0,False,False,False,True,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,429000,111.0,False,False,False,True,4.0,True,True,,,estudio,2
COSLADAMADRID,3,venta,238000,87.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,236500,89.0,False,False,False,True,1.0,False,False,,,apartamento,1
COSLADAMADRID,3,venta,220000,57.0,False,False,False,True,4.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,227000,81.0,False,False,False,True,5.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,215000,65.0,False,False,False,False,,False,False,,,apartamento,2
COSLADAMADRID,8,venta,675000,279.0,False,False,False,False,,False,False,,,chalet,1
COSLADAMADRID,2,venta,220000,80.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,1,venta,225000,69.0,False,False,False,True,2.0,True,True,,,dúplex,1
COSLADAMADRID,3,venta,252000,75.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,1,venta,184000,48.0,False,True,False,False,2.0,True,False,,,apartamento,1
COSLADAMADRID,4,venta,649000,212.0,False,False,True,False,,False,False,,,chalet,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,True,False,,,apartamento,1
COSLADAMADRID,2,venta,151000,72.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,297000,67.0,False,False,False,False,2.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,True,4.0,True,False,,,apartamento,1
COSLADAMADRID,1,venta,215000,55.0,False,False,False,False,1.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,189000,87.0,False,False,False,True,4.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,False,4.0,False,False,,,apartamento,1
COSLADAMADRID,2,venta,349000,84.0,True,True,True,False,3.0,True,True,,,apartamento,1
COSLADAMADRID,1,venta,186000,45.0,False,False,False,False,2.0,True,True,,,apartamento,1
COSLADAMADRID,4,venta,359000,108.0,False,False,False,False,2.0,True,True,,,apartamento,2
COSLADAMADRID,3,venta,235000,81.0,False,False,False,False,0.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,212000,80.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,220000,65.0,False,False,False,True,4.0,True,True,,,apartamento,1
COSLADAMADRID,2,venta,219000,80.0,True,True,False,False,3.0,True,True,,,apartamento,1
COSLADAMADRID,5,venta,237000,129.0,False,False,False,False,,True,False,,,apartamento,2
COSLADAMADRID,3,venta,239000,82.0,False,False,False,True,2.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,235000,94.0,False,False,False,False,3.0,True,False,,,apartamento,1
COSLADAMADRID,3,venta,189000,85.0,False,False,False,False,3.0,True,False,,,apartamento,1
COSLADAMADRID,5,venta,700000,112.0,False,False,False,False,,False,False,,,apartamento,1
COSLADAMADRID,2,venta,239000,75.0,False,False,False,False,7.0,True,True,,,apartamento,1
COSLADAMADRID,3,venta,240000,73.0,False,False,False,False,-2.0,True,True,,,apartamento,1
