,LOCATIONID,LOCATIONNAME,MUNICIPALITY,PRICE_SALE,PRICE_RENT,UNITPRICE_SALE,UNITPRICE_RENT,GROSS_YIELD,GROSS_YIELD_MA12,GROSS_YIELD_VOLATILITY,VIEWS_PER_AD_SALE,VIEWS_PER_AD_RENT,LEADS_PER_AD_SALE,LEADS_PER_AD_RENT,NET_HOUSEHOLD_INCOME,EFFORTRATE_SALE,EFFORTRATE_RENT,YEAR,MONTH,Edad media de la población,Población,Porcentaje de población de 65 y más años,Porcentaje de población menor de 18 años,Tamaño medio del hogar
913,0-EU-ES-28-07-001-079-12,Usera,Madrid,158744.253072372,746.591949723478,1993.80109238793,11.9460882284726,7.18993781721627,7.12939420283949,0.103560011917027,53.7173522381988,105.686266445141,0.694607153940592,4.11572661260139,,,,2020,7,42.1,138480.0,16.7,16.9,2.8
914,0-EU-ES-28-07-001-079-12,Usera,Madrid,156200.364973229,737.713800099318,1985.44329743566,11.8606979571402,7.16859432195867,7.12639666043209,0.101847236796625,48.7944349693023,96.5404768360375,0.599539513142783,3.94107819532111,,,,2020,8,42.1,138480.0,16.7,16.9,2.8
915,0-EU-ES-28-07-001-079-12,Usera,Madrid,154147.475473578,720.582222202552,1988.06218242833,11.6400225537285,7.02595079164621,7.12270728107053,0.104580474815623,62.1869275961985,99.9961669519539,0.860612163713969,3.93360590603312,27432.1005888042,27.2556888345364,42.5792376289185,2020,9,42.1,138480.0,16.7,16.9,2.8
916,0-EU-ES-28-07-001-079-12,Usera,Madrid,151206.371370008,715.909337686,1992.99958696693,11.4339935999735,6.88449330832494,7.11881296191267,0.112228712039332,65.1230456745342,85.3337786366386,0.88572107530398,3.07565161030263,,,,2020,10,42.1,138480.0,16.7,16.9,2.8
917,0-EU-ES-28-07-001-079-12,Usera,Madrid,149281.587053111,714.162965432103,2003.27729594575,11.3121876747679,6.77620878407291,7.10166373792904,0.143257910395467,64.7790471345309,82.0771033755394,0.848732943791442,2.86105315406635,,,,2020,11,42.1,138480.0,16.7,16.9,2.8
918,0-EU-ES-28-07-001-079-12,Usera,Madrid,147762.547392899,728.369846225552,2004.20593620563,11.3498118358769,6.79559617952099,7.07725337365452,0.166490280753497,58.8926943991008,67.5105646829459,0.784323728512214,2.47118316173417,26657.3406474365,26.7347779858635,41.6640630882915,2020,12,42.1,138480.0,16.7,16.9,2.8
919,0-EU-ES-28-07-001-079-12,Usera,Madrid,147126.545635665,739.511999074995,2008.92603994778,11.4082509252259,6.81453713976793,7.05342879559388,0.181268540217116,64.9571587371158,78.1018369779006,0.945606572087091,3.06425010575869,,,,2021,1,42.3,137816.0,16.9,16.7,2.7
920,0-EU-ES-28-07-001-079-12,Usera,Madrid,147272.630059659,737.809907855623,2003.3381720575,11.3539934423315,6.80104453698133,7.03031186424748,0.193855307220591,98.7248590408865,115.5546393458,1.29336482103025,3.42684420506529,,,,2021,2,42.3,137816.0,16.9,16.7,2.7
921,0-EU-ES-28-07-001-079-12,Usera,Madrid,150200.747259528,739.491073580594,2009.63830858067,11.2828330351637,6.73723206030977,6.99619152725458,0.206022516573609,122.993988446296,151.107359119361,1.24666671139927,3.25915830431578,26380.927272359,28.2579993510088,42.1006380017029,2021,3,42.3,137816.0,16.9,16.7,2.7
922,0-EU-ES-28-07-001-079-12,Usera,Madrid,153655.02468231,749.003294904567,2017.53951665389,11.2780399761325,6.70799647771201,6.95279744245071,0.207310377037897,123.669921745812,154.096181697013,1.22930681723509,3.28851625416285,,,,2021,4,42.3,137816.0,16.9,16.7,2.7
923,0-EU-ES-28-07-001-079-12,Usera,Madrid,155643.808402293,760.910432430301,2026.94146973058,11.3290834243761,6.70710048231356,6.9033999145721,0.188493321942688,115.942398784613,153.11853766463,1.12276819054134,3.37425363413983,,,,2021,5,42.3,137816.0,16.9,16.7,2.7
924,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,102265.750260696,516.833013470671,1401.66845716553,8.485595509227,7.2647098242219,,,28.1781269532997,105.904071599256,0.166590663532576,1.36302232964371,,,,2015,1,42.8,223885.0,18.7,16.2,2.6
925,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,103398.226855138,519.817351081263,1413.59283885128,8.53915760099695,7.24889716442204,,,33.1828642600094,112.524578164076,0.214705063960438,1.44923719796185,,,,2015,2,42.8,223885.0,18.7,16.2,2.6
926,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,105280.464140587,519.708829713605,1426.04083005862,8.56628008301962,7.20844444489083,,,37.8083413603077,122.653810979279,0.250753191448464,1.62126453237846,23090.0372326217,32.2019734084872,36.1306678780265,2015,3,42.8,223885.0,18.7,16.2,2.6
927,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,106206.899629104,526.464284850308,1436.39180112047,8.58398941130583,7.17129357431016,,,21.6718265237679,69.2858872544043,0.196332632484915,1.35180479014721,,,,2015,4,42.8,223885.0,18.7,16.2,2.6
928,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,107620.447906801,536.638163068235,1441.45625706049,8.64566468379085,7.19744187153205,,,30.9071129666297,98.8790303101912,0.20673783067648,1.52625297287072,,,,2015,5,42.8,223885.0,18.7,16.2,2.6
929,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,108826.701389304,543.420748546852,1451.04634319144,8.73973119129248,7.22766538695401,,,26.7456516953833,101.419294805455,0.184673932879063,1.67126038535228,23896.0613419167,31.6678284593241,35.3453792691766,2015,6,42.8,223885.0,18.7,16.2,2.6
930,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,109284.366107725,555.086795570075,1448.56830527355,8.8476985946526,7.32947026034659,,,23.3868787084262,96.666565445506,0.162223898631824,1.76229225159782,,,,2015,7,42.8,223885.0,18.7,16.2,2.6
931,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,110245.019137046,571.365000718757,1450.81996824001,8.95404007959489,7.40605197800552,,,31.5452067227133,110.755450518117,0.143931775466293,2.11043380500337,,,,2015,8,42.8,223885.0,18.7,16.2,2.6
932,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,111170.214563351,603.78575930655,1452.3355037093,8.94368912077241,7.38977110833965,,,38.9040628234153,155.278036194805,0.233101905397515,2.99603771870745,23398.9896324397,30.6938501686339,37.2305729868696,2015,9,42.8,223885.0,18.7,16.2,2.6
933,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,111144.323154538,650.314295689868,1454.42968834844,8.87366683483362,7.32135784019372,,,36.726779569952,146.316693422486,0.242136111934582,2.80256653162095,,,,2015,10,42.8,223885.0,18.7,16.2,2.6
934,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,111221.316028114,668.925710243195,1451.74107951826,8.92958825872987,7.3811412115111,,,33.3902986268288,128.861290141687,0.233635996882382,2.45302899909541,,,,2015,11,42.8,223885.0,18.7,16.2,2.6
935,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,111845.775927522,657.36818458763,1451.90911006385,9.0882087910279,7.51138654178836,7.30480260054299,0.0983942071721335,28.1220874534221,108.679873075931,0.18597925795566,2.14617986180375,23839.1036299746,27.1367765266344,36.7627572047867,2015,12,42.8,223885.0,18.7,16.2,2.6
936,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,112463.831110013,648.415171755855,1455.71292948053,9.14578205963448,7.53921892792265,7.32767835918472,0.116633692919289,35.7050686048032,149.839118275444,0.261792636965511,3.00864573379139,,,,2016,1,42.8,224737.0,18.5,16.2,2.6
937,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,112131.818829926,647.835949563952,1456.70540449414,9.25553446281685,7.62449382086087,7.35897808055463,0.139456651220502,38.3736240213732,154.510281280858,0.313040478248359,3.10579667366243,,,,2016,2,42.8,224737.0,18.5,16.2,2.6
938,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,112499.538965478,645.665647655387,1456.59635035514,9.4068239847533,7.74970277726684,7.40408294158596,0.168069906617953,33.2125592949302,132.877845277358,0.2697546234807,2.69027967775778,23735.7131420773,25.8630469062126,38.2464350202164,2016,3,42.8,224737.0,18.5,16.2,2.6
939,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,113828.389899787,642.607958812372,1458.93916159594,9.40215109058505,7.73341452864969,7.45092635444759,0.174858672195996,38.4731097643045,156.764483714213,0.310222296445658,3.17181526669317,,,,2016,4,42.8,224737.0,18.5,16.2,2.6
940,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,114890.158497288,650.993639423071,1465.65272209885,9.45237457508025,7.73911126358302,7.49606547045184,0.173506086386125,34.955292692305,160.151924922295,0.285743771917829,3.40698696474402,,,,2016,5,42.8,224737.0,18.5,16.2,2.6
941,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,115258.29976185,635.297868779542,1466.48089190679,9.49099996560135,7.76634732956718,7.54095563233627,0.16785025645227,33.2705639053538,163.139534308645,0.266304914092298,3.54692570588185,23571.6489122306,25.0816333496717,39.1270634112214,2016,6,42.8,224737.0,18.5,16.2,2.6
942,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,114840.485968173,605.855180252575,1469.45893860462,9.61370965109006,7.85081588755585,7.58440110127037,0.174814595367414,28.5993216251969,151.390193456318,0.221615319226795,3.41392365576278,,,,2016,7,42.8,224737.0,18.5,16.2,2.6
943,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,114608.717106446,638.360899179485,1469.70393541221,9.85362346646164,8.04539463687125,7.63767965617585,0.206834291600796,27.3423451595885,171.626985412933,0.220022275731439,4.3697729216809,,,,2016,8,42.8,224737.0,18.5,16.2,2.6
944,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,113675.590061343,666.627512635976,1469.09754121363,9.80854000941442,8.01189007611698,7.68952290349062,0.215964351414203,40.3953518603258,234.159368817177,0.36024680184599,6.25314003109034,23244.6847156542,25.2191863948046,41.2876545476058,2016,9,42.8,224737.0,18.5,16.2,2.6
945,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,113190.599523154,713.009622269897,1462.79678514536,9.82027826249601,8.05602940522199,7.75074553390965,0.206859491212205,41.6429511353233,212.792425480298,0.404372416776798,6.01845566480388,,,,2016,10,42.8,224737.0,18.5,16.2,2.6
946,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,112347.573221521,703.974509331528,1446.99152776891,9.92304259146148,8.22924729083518,7.82142104051999,0.213289013368519,43.3594416105126,201.918739575981,0.416658271711058,5.41788058805298,,,,2016,11,42.8,224737.0,18.5,16.2,2.6
947,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,113733.278841651,685.099262503591,1452.05737885639,10.0381472951785,8.29566167950003,7.88677730199596,0.227931265401669,39.8076003348872,185.978988273391,0.362373760809534,4.79398303034482,23366.1723941136,23.8147539974087,41.6447590468963,2016,12,42.8,224737.0,18.5,16.2,2.6
948,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,116095.947049897,682.737916937212,1458.1296617681,10.1458049368319,8.34971418758137,7.95431857363419,0.234912004291778,45.97758344231,200.744996605288,0.48249494402698,5.55547765166505,,,,2017,1,42.9,227318.0,18.3,15.9,2.6
949,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,116721.806001627,689.288508496781,1462.35632098775,10.1748125643671,8.34938441610009,8.01472612323745,0.235532656065095,56.1589861398462,223.353756943702,0.587957450831448,5.65916232588775,,,,2017,2,42.9,227318.0,18.3,15.9,2.6
950,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,123797.679718316,751.944154983899,1491.74226058914,10.6702042580836,8.58341648418777,8.08420226548086,0.26785501761107,48.1699428375398,166.263911078291,0.484709610050313,4.33441362888811,23084.9785990726,24.2780411035316,44.0117058591746,2017,3,42.9,227318.0,18.3,15.9,2.6
951,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,127727.383500859,753.461421291803,1517.31772313067,10.7494888109654,8.50144065182559,8.14820444241219,0.268147381182115,43.0120042122257,159.921696554339,0.465852707346394,4.14772762469967,,,,2017,4,42.9,227318.0,18.3,15.9,2.6
952,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,123765.807544731,681.29708350186,1528.20556893663,10.3380927507361,8.11782887920998,8.17976424371444,0.238825146916123,44.8826624231662,186.428357255852,0.534098247426031,5.30559430846366,,,,2017,5,42.9,227318.0,18.3,15.9,2.6
953,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,121605.755449067,652.30715980939,1536.01043802328,10.3156197931134,8.05902319756794,8.20415389938117,0.208361864967622,44.6439080747382,182.483784688576,0.526397178320288,5.49726049768412,23533.2074317755,24.503051486202,43.9657815443251,2017,6,42.9,227318.0,18.3,15.9,2.6
954,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,122940.323037137,652.049310268161,1554.91056260456,10.6143274539557,8.19159201247652,8.23255190979123,0.179492035044258,41.9846637329689,174.394489958658,0.47402877657051,5.32912078161469,,,,2017,7,42.9,227318.0,18.3,15.9,2.6
955,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,122077.929229809,666.246402370316,1566.36795510278,10.9029750228472,8.35280751549732,8.25816964967673,0.172763574108982,33.9875545473618,168.098430799195,0.395289517380376,6.25457588024998,,,,2017,8,42.9,227318.0,18.3,15.9,2.6
956,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,124221.912260433,733.17431827758,1583.37790397032,11.0173126168329,8.34972820262828,8.28632282688601,0.157158400477821,47.2700360871352,204.780510644502,0.570917048372144,7.81707208547168,23243.6094378522,25.7968136164693,46.0951506799479,2017,9,42.9,227318.0,18.3,15.9,2.6
957,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,120751.481349938,727.51518955149,1595.61121007624,10.8168581347433,8.13495773890416,8.29290018802619,0.148812618117575,51.9310972783965,214.758654771221,0.693466863352021,7.62422490710711,,,,2017,10,42.9,227318.0,18.3,15.9,2.6
958,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,120512.005777536,705.494563283553,1616.31806486145,10.9170482430497,8.10512372314708,8.28255655738551,0.156967821765034,54.4344535494725,198.539091796142,0.773370770179763,7.44963793802807,,,,2017,11,42.9,227318.0,18.3,15.9,2.6
959,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,126003.158713502,713.99965604642,1644.72705833104,11.081075165088,8.08480053316493,8.26498479519092,0.166056532493801,45.5201650631603,149.44840142748,0.58641934768755,5.11512635787292,23632.0381504532,25.4565853414391,45.6829500943483,2017,12,42.9,227318.0,18.3,15.9,2.6
960,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,124852.766595913,642.826012778677,1659.15470823172,11.0364126929487,7.98219428594047,8.23435813672084,0.180838961391407,62.5140277790684,220.066382563924,0.983694001816879,8.86718161039006,,,,2018,1,42.8,231181.0,18.0,15.7,2.6
961,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,128760.998332489,646.429104789024,1694.35954870772,11.2076037926591,7.93758595184151,8.20004159803263,0.194324459415386,69.0596814134978,219.886418606208,1.07277615895424,8.32744077346607,,,,2018,2,42.8,231181.0,18.0,15.7,2.6
962,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,132927.573413606,647.95107819826,1736.5151768374,11.3193493074181,7.82211370800683,8.13659970001755,0.182733558303871,67.0171992055686,209.184851070901,1.08307915324818,7.1997037716663,24225.4652191065,26.3031066793935,45.4392997035604,2018,3,42.8,231181.0,18.0,15.7,2.6
963,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,134985.35473739,653.806103067137,1775.71073679419,11.3529125527005,7.67213644708597,8.06749101628925,0.188415257514789,60.7816512416655,183.74601942707,1.01262376894404,6.89721284365247,,,,2018,4,42.8,231181.0,18.0,15.7,2.6
964,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,134927.442316445,646.317490092809,1804.27921901841,11.3981498702863,7.5807445433999,8.02273398830508,0.230281284691787,54.1493753256489,165.905958206756,0.99415169360566,7.21527696512956,,,,2018,5,42.8,231181.0,18.0,15.7,2.6
965,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,132826.383776788,635.574042970835,1828.82760454013,11.4747626943061,7.52925819742852,7.97858690496013,0.266953103061402,50.7669506043586,162.44666629101,0.948791568988747,7.40726948315609,24639.9751662088,27.4065403001426,45.514055334158,2018,6,42.8,231181.0,18.0,15.7,2.6
966,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,131990.944906634,638.724673595653,1845.17212981079,11.5618117691653,7.51917606972584,7.92255224306424,0.286236506305897,42.8780737423417,145.716607250017,0.766509822609689,6.73429801697255,,,,2018,7,42.8,231181.0,18.0,15.7,2.6
967,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,134133.378550119,666.613875445389,1851.78996797903,11.786427741377,7.6378604130188,7.86297331785769,0.264024952924177,38.5341390831146,148.291877133836,0.639844461486255,8.13394048914422,,,,2018,8,42.8,231181.0,18.0,15.7,2.6
968,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,131205.095026434,691.564050256255,1851.22277744881,11.7061517139302,7.58816401128943,7.79950963524612,0.228540346219335,52.5486682273128,177.267783908272,0.951633492110282,9.28513193666512,24635.8221527439,28.5541356540045,46.6003739899077,2018,9,42.8,231181.0,18.0,15.7,2.6
969,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,128594.772519146,708.170706124572,1845.66707042867,11.5425685427422,7.50464830478537,7.74698384906955,0.217577295382657,50.7397654798203,157.497905250263,0.85840648793687,7.60861828343537,,,,2018,10,42.8,231181.0,18.0,15.7,2.6
970,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,128346.315440262,721.085761504608,1854.03423267618,11.5883446504439,7.50040821007937,7.69659088964724,0.197935285219564,48.1530429395558,148.940287041562,0.786562524674855,7.39659437212956,,,,2018,11,42.8,231181.0,18.0,15.7,2.6
971,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,128982.98250168,719.163162042316,1854.93500680651,11.6916858941058,7.56361976104021,7.65315915863685,0.161884561812739,42.9735371554588,133.296408404421,0.663346139192402,6.94858099479986,24092.5489284804,28.372434320754,47.3778381567725,2018,12,42.8,231181.0,18.0,15.7,2.6
972,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,130340.201363923,721.21847407594,1864.26491692546,11.7638617198873,7.57222535043241,7.61899508067785,0.128698385083348,52.0134410355371,173.411465178045,0.88638566071044,9.35133004849453,,,,2019,1,42.8,236007.0,17.7,15.5,2.6
973,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,130518.288425942,715.809415737987,1870.75730706871,11.8081308096682,7.57434271033502,7.5887248105523,0.0857600877563454,57.2533387969583,174.385110814262,1.00584920839449,9.11207032077588,,,,2019,2,42.8,236007.0,17.7,15.5,2.6
974,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,129716.001595381,728.352713445862,1873.85223621956,11.899186091094,7.62014369826745,7.57189397640736,0.0511329615949003,55.5104656671398,166.642627472548,0.975483182803312,8.59714247839198,24090.7080210209,29.6564221901318,48.3108120884414,2019,3,42.8,236007.0,17.7,15.5,2.6
975,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,130798.369170872,729.901825293132,1880.68704840751,12.0037197737541,7.65914974567513,7.57081175128979,0.0490967742880508,49.0494299867481,167.15042062272,0.789183798642145,8.65080575650037,,,,2019,4,42.8,236007.0,17.7,15.5,2.6
976,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,131007.273533128,747.119436025157,1885.12641280544,12.0955519962378,7.69956979908034,7.58071385592983,0.0607105656249469,45.7642876179471,187.505090483351,0.744978280570254,10.0973345048383,,,,2019,5,42.8,236007.0,17.7,15.5,2.6
977,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,130857.80811843,751.975177892167,1895.37667206265,12.1509230397118,7.69298676224935,7.59435790299823,0.0657982229997573,44.2849320431726,183.888367641249,0.718951294157528,10.0306953191021,24042.9170053446,29.215117776126,49.3315721663739,2019,6,42.8,236007.0,17.7,15.5,2.6
978,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,134007.536443316,747.93557380775,1892.75180642228,12.3295627742093,7.81691253911305,7.61916927544716,0.0858505879263206,41.2242190970578,182.837196198895,0.6075651615307,9.94077762291146,,,,2019,7,42.8,236007.0,17.7,15.5,2.6
979,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,135905.433453555,762.819118205526,1899.26456007078,12.5158159420571,7.90778675399959,7.64166313719556,0.11737507042014,37.2240286384822,185.601100811916,0.534538299760228,10.9870448018937,,,,2019,8,42.8,236007.0,17.7,15.5,2.6
980,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,135266.305229806,780.17555986219,1904.86084468911,12.2871298315378,7.74048972603655,7.65435694675782,0.119126623965237,48.1307173544377,211.56588334139,0.783508180540897,13.2406721227792,24356.2049483617,29.3783017453527,50.0252128275274,2019,9,42.8,236007.0,17.7,15.5,2.6
981,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,133494.023536128,800.915355868334,1900.33155021382,11.9892548958157,7.57083987442088,7.65987291089411,0.113464805121194,52.1042427623376,199.745334700916,0.826619984144019,11.7164962699827,,,,2019,10,42.8,236007.0,17.7,15.5,2.6
982,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,133363.325286857,801.586267400678,1898.53706318914,12.0365959605606,7.60791845085708,7.66883209762559,0.104402352624893,49.0435913722042,188.783277857699,0.767062559618593,11.0266441164245,,,,2019,11,42.8,236007.0,17.7,15.5,2.6
983,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,135125.136369725,801.037174860117,1894.07394363782,12.1608181898478,7.70454705680053,7.68057603893895,0.0997284209956435,44.592265490442,163.229634692152,0.677265110802429,9.49253111312032,24401.0954780782,29.6487667249011,48.8683327714001,2019,12,42.8,236007.0,17.7,15.5,2.6
984,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,137695.479715847,799.882308044207,1907.76038885336,12.2415573237241,7.7000596481082,7.6912288970786,0.0942633872629262,57.104768713758,209.151014969505,0.921983625713784,11.6796347608023,,,,2020,1,43.0,233113.0,17.7,15.3,2.6
985,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,139301.509731735,800.533724324139,1908.85163037352,12.211691355171,7.6768824737508,7.69977387736325,0.0876994265913617,65.8540079074423,215.00947148329,1.08380068898163,10.9537275939761,,,,2020,2,43.0,233113.0,17.7,15.3,2.6
986,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,141479.913226984,799.762905592441,1914.58140366005,12.3672497324926,7.75140699195163,7.71071248517026,0.0852366551158725,46.3711267466828,148.889291939329,0.650418048293226,6.70311965144243,25150.9158778252,30.2914720287562,48.0062949134377,2020,3,43.0,233113.0,17.7,15.3,2.6
987,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,144788.075575259,805.606951267592,1913.56837515546,12.5032197605787,7.84077742269102,7.72584812492158,0.0906883717665024,47.5694845005205,166.330451102028,0.457585112220485,6.20276419391681,,,,2020,4,43.0,233113.0,17.7,15.3,2.6
988,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,140068.615234262,737.158457082078,1895.05345560449,12.5044663585099,7.91817222138751,7.74406499344718,0.104486173475059,65.8196999195664,238.88313442687,0.87274008947483,10.3360643585096,,,,2020,5,43.0,233113.0,17.7,15.3,2.6
989,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,133988.39716979,682.578174508051,1882.13377985792,12.3040815148989,7.84476532746426,7.75671320721509,0.10670058153548,70.0942882169801,196.447116175826,1.03334434234183,8.25222305145064,25299.0825659905,29.6359653315365,48.0499122569928,2020,6,43.0,233113.0,17.7,15.3,2.6
990,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,131517.091812433,663.735535897508,1877.08885944943,12.1994654180583,7.79896936044031,7.7552179423257,0.105969713566084,57.0708450455166,151.448793093147,0.77837218811913,6.18042009253241,,,,2020,7,43.0,233113.0,17.7,15.3,2.6
991,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,129912.943588845,652.911841080065,1873.40556170715,12.1390732905494,7.7756190364809,7.74420396586581,0.0959332374349627,51.4230417466072,138.926552780687,0.668128984634296,5.96353587642446,,,,2020,8,43.0,233113.0,17.7,15.3,2.6
992,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,128687.03770391,635.061444509084,1879.92604693847,11.938438860678,7.62057989256771,7.7342114797434,0.10186148728855,65.0300430292981,144.512976128753,0.95397213001268,5.99784634290906,24426.9774109298,28.8808441691189,48.9376168479461,2020,9,43.0,233113.0,17.7,15.3,2.6
993,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,126732.900995243,628.19795661055,1888.8869564704,11.753114361781,7.4666920568352,7.7255324949446,0.118491073501142,67.5468105684746,123.90705395364,0.976359519335369,4.72919103048218,,,,2020,10,43.0,233113.0,17.7,15.3,2.6
994,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,125643.339136235,623.860481081001,1903.17916181389,11.6548016569706,7.34863131594774,7.70392523370215,0.155751020460861,66.618675324511,119.805565166873,0.930157848209674,4.43989090771646,,,,2020,11,43.0,233113.0,17.7,15.3,2.6
995,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,124838.111502042,633.743395619566,1908.19998222154,11.7178923631901,7.36897126445711,7.6759605843402,0.181179027478602,60.0974066382922,99.0413938405805,0.855093298594564,3.86859288161884,24531.8036718542,27.5978431755423,46.6417297989925,2020,12,43.0,233113.0,17.7,15.3,2.6
996,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,124800.583695237,640.798171039073,1917.08045377326,11.8038732061287,7.38865592180816,7.65001027381519,0.197440341373271,65.7491338512659,115.225138757547,1.02529575951933,4.84339561796857,,,,2021,1,43.2,231333.0,17.9,15.2,2.6
997,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,125189.871431153,640.042826739353,1915.88734460228,11.7504077514112,7.35976952998799,7.62358419516829,0.212706719740897,99.3770774235282,168.122574276659,1.39727775789434,5.3456762357095,,,,2021,2,43.2,231333.0,17.9,15.2,2.6
998,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,127948.784991751,642.215828140151,1926.08212875506,11.6794127049021,7.27658236201041,7.58401547600653,0.228803625022126,123.122854716017,216.805539698684,1.34190310723275,5.01660310667418,24336.0190806154,29.2904947214195,47.2308151780652,2021,3,43.2,231333.0,17.9,15.2,2.6
999,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,131166.565940709,651.194007520794,1937.85841771544,11.6770929565959,7.23092637718836,7.53319455554797,0.233802838741496,123.115389397438,218.029677483535,1.31833582556487,4.99357070830477,,,,2021,4,43.2,231333.0,17.9,15.2,2.6
1000,0-EU-ES-28-07-001-079-13,Puente de Vallecas,Madrid,133140.387202623,662.098829326602,1951.37722104095,11.7331056627952,7.21527680221845,7.47461993728388,0.21749660393371,114.770104584461,213.364807121878,1.20001200301261,5.04573158695074,,,,2021,5,43.2,231333.0,17.9,15.2,2.6
1001,0-EU-ES-28-07-001-079-14,Moratalaz,Madrid,172442.310624482,625.766175917067,1925.88010718064,8.40284625756569,5.23574415223608,,,46.3152311280286,97.1630969325368,0.328924056834572,1.22606952104624,,,,2015,1,46.4,93711.0,25.7,14.4,2.5
