Ano,Distrito,Precio_venta,Precio_alquiler,Esperanza_vida,Renta_media_persona,Edad_media,Poblacion,Mayores_65anos%,Menores_18anos%,Tamano_vivienda_personas,Paro_registrado%,Apartamentos_turisticos
2021,BARAJAS,3201.5833333333335,11.433333333333332,85.7,19482.0,42.4,47978.0,0.187,0.192,2.6,0.04778926452401796,0.0
2022,CENTRO,5125.583333333333,18.866666666666667,84.7,20587.0,43.6,135831.0,0.16,0.081,1.9,0.04956220106848461,58.0
2022,ARGANZUELA,4218.583333333333,15.441666666666668,85.7,21383.0,44.8,152313.0,0.207,0.129,2.3,0.03814787094119784,4.0
2022,RETIRO,4969.083333333333,16.191666666666666,86.0,25407.0,47.1,117193.0,0.268,0.134,2.4,0.030391462516248125,2.0
2022,SALAMANCA,6530.25,19.008333333333333,86.1,28140.0,45.6,143972.0,0.239,0.121,2.3,0.027555126459774586,11.0
2022,CHAMARTIN,5450.416666666667,16.266666666666666,86.0,30506.0,45.1,142849.0,0.237,0.15,2.4,0.027834169881016554,8.0
2022,TETUAN,3875.4166666666665,15.85,84.5,18062.0,43.7,157811.0,0.192,0.124,2.3,0.045292047660387004,6.0
2022,CHAMBERI,5692.75,18.058333333333334,85.6,27076.0,45.6,136369.0,0.24,0.11699999999999999,2.2,0.029627945745245132,5.0
2022,FUENCARRALELPARDO,3736.25,12.741666666666667,85.7,21947.0,43.2,245177.0,0.215,0.192,2.6,0.03279399508654292,0.0
2022,MONCLOAARAVACA,4190.833333333333,15.125,85.9,26694.0,44.2,119061.0,0.221,0.16,2.5,0.030451477253956655,13.0
2022,LATINA,2371.0833333333335,12.491666666666667,85.5,14375.0,46.2,238756.0,0.24,0.133,2.5,0.050412694689697155,1.0
2022,CARABANCHEL,2247.9166666666665,12.166666666666666,85.0,12764.0,43.1,257304.0,0.184,0.156,2.6,0.056328312035568824,3.0
2022,USERA,2111.9166666666665,12.375,84.7,11430.0,42.2,140184.0,0.166,0.163,2.8,0.06190673210447222,0.0
2022,PUENTEDEVALLECAS,2049.3333333333335,12.450000000000001,83.9,11452.0,42.9,237285.0,0.177,0.15,2.6,0.06889570207415836,3.0
2022,MORATALAZ,2599.8333333333335,11.516666666666666,85.6,16437.0,47.7,91987.0,0.263,0.127,2.4,0.04984581154583438,0.0
2022,CIUDADLINEAL,3151.75,13.558333333333332,86.0,17808.0,45.6,217542.0,0.22699999999999998,0.133,2.4,0.04292695969820387,2.0
2022,HORTALEZA,3933.0,12.941666666666668,85.5,21766.0,42.2,196608.0,0.18600000000000003,0.195,2.6,0.03647613525390625,1.0
2022,VILLAVERDE,1779.6666666666667,11.316666666666668,85.2,11563.0,41.7,156376.0,0.165,0.175,2.8,0.06351678006855271,1.0
2022,VILLADEVALLECAS,2475.6666666666665,11.558333333333332,84.4,14274.0,39.4,116371.0,0.132,0.201,2.6,0.05658196629744524,0.0
2022,VICALVARO,2707.3333333333335,10.916666666666666,84.6,14832.0,40.4,82727.0,0.135,0.192,2.6,0.052599715530197724,0.0
2022,SANBLASCANILLEJAS,2661.5,12.083333333333334,84.3,15902.0,43.3,159045.0,0.177,0.158,2.6,0.05116686053213451,12.0
2022,BARAJAS,3327.5,12.174999999999999,85.5,20788.0,42.8,48417.0,0.19,0.187,2.6,0.03454709434014224,1.0
2023,CENTRO,5435.916666666667,20.575833333333332,85.2,,,,,,,,59.0
2023,ARGANZUELA,4431.916666666667,16.729166666666668,85.9,,,,,,,,7.0
2023,RETIRO,5039.166666666667,17.80333333333333,86.3,,,,,,,,2.0
2023,SALAMANCA,6693.416666666667,21.100833333333334,86.9,,,,,,,,11.0
2023,CHAMARTIN,5717.083333333333,17.914166666666667,86.4,,,,,,,,10.0
2023,TETUAN,4098.166666666667,17.38083333333333,86.0,,,,,,,,9.0
2023,CHAMBERI,5992.666666666667,20.330833333333334,86.2,,,,,,,,8.0
2023,FUENCARRALELPARDO,3810.0833333333335,13.895833333333334,86.1,,,,,,,,0.0
2023,MONCLOAARAVACA,4409.083333333333,16.475833333333334,86.4,,,,,,,,12.0
2023,LATINA,2538.5833333333335,13.535000000000002,86.0,,,,,,,,1.0
2023,CARABANCHEL,2457.5,13.399166666666666,85.9,,,,,,,,4.0
2023,USERA,2250.0833333333335,13.560833333333333,84.8,,,,,,,,0.0
2023,PUENTEDEVALLECAS,2178.4166666666665,13.633333333333333,84.6,,,,,,,,7.0
2023,MORATALAZ,2731.25,12.575833333333334,86.4,,,,,,,,0.0
2023,CIUDADLINEAL,3354.9166666666665,15.021666666666667,86.9,,,,,,,,2.0
2023,HORTALEZA,3936.5,14.144166666666665,86.4,,,,,,,,1.0
2023,VILLAVERDE,1917.6666666666667,12.354166666666666,85.9,,,,,,,,2.0
2023,VILLADEVALLECAS,2649.4166666666665,12.61,85.0,,,,,,,,0.0
2023,VICALVARO,2861.5833333333335,11.716666666666667,85.9,,,,,,,,0.0
2023,SANBLASCANILLEJAS,2791.5833333333335,13.163333333333334,85.6,,,,,,,,12.0
2023,BARAJAS,3437.4166666666665,13.185833333333333,86.4,,,,,,,,1.0
2024,CENTRO,6290.833333333333,23.794166666666666,86.9,,,,,,,,59.0
2024,ARGANZUELA,4849.166666666667,19.555833333333332,86.1,,,,,,,,13.0
2024,RETIRO,5755.75,20.455833333333334,86.8,,,,,,,,3.0
2024,SALAMANCA,7933.666666666667,24.14333333333333,84.5,,,,,,,,11.0
2024,CHAMARTIN,6285.166666666667,20.3125,86.8,,,,,,,,10.0
2024,TETUAN,4577.833333333333,19.830833333333334,85.2,,,,,,,,15.0
2024,CHAMBERI,6736.416666666667,23.069999999999997,86.5,,,,,,,,9.0
2024,FUENCARRALELPARDO,4063.5,15.535833333333334,84.3,,,,,,,,0.0
2024,MONCLOAARAVACA,4914.333333333333,18.973333333333333,84.7,,,,,,,,13.0
2024,LATINA,2833.3333333333335,16.111666666666668,84.5,,,,,,,,2.0
2024,CARABANCHEL,2728.6666666666665,15.36,82.8,,,,,,,,6.0
2024,USERA,2523.8333333333335,16.1525,84.2,,,,,,,,1.0
2024,PUENTEDEVALLECAS,2407.25,15.693333333333333,82.3,,,,,,,,12.0
2024,MORATALAZ,3133.4166666666665,14.350833333333334,82.5,,,,,,,,0.0
2024,CIUDADLINEAL,3726.6666666666665,16.790833333333335,88.4,,,,,,,,3.0
2024,HORTALEZA,4328.25,15.661666666666667,89.4,,,,,,,,3.0
2024,VILLAVERDE,2091.6666666666665,14.61,88.8,,,,,,,,3.0
2024,VILLADEVALLECAS,2872.4166666666665,14.375,88.8,,,,,,,,0.0
2024,VICALVARO,3019.6666666666665,13.47,87.7,,,,,,,,0.0
2024,SANBLASCANILLEJAS,3017.6666666666665,14.676666666666668,88.1,,,,,,,,12.0
2024,BARAJAS,3691.25,14.498333333333333,88.1,,,,,,,,2.0
