Distrito,Habitaciones,Operacion,Precio,Tamano,Garaje,Trastero,Piscina,Terraza,Planta,Exterior,Ascensor,Ano_construccion,Ano_reforma,Tipo_vivienda,Banos,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,Cluster_DP_GMM
RETIRO,3,1,849000,89.0,0,0,0,0,6.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1300000,116.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,2
RETIRO,3,1,1325000,116.0,0,1,0,0,2.0,1,1,,,0,1,5,7,0,19
RETIRO,3,1,1325000,134.0,0,0,0,0,6.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,2450000,212.0,0,0,0,0,6.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1325000,117.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,2
RETIRO,2,1,680000,87.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,828000,95.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1120000,146.0,0,0,0,0,7.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1079000,88.0,0,0,0,1,4.0,1,1,,,0,2,0,13,-1,11
RETIRO,2,1,275000,44.0,0,0,0,0,4.0,1,0,,,0,1,3,1,3,20
RETIRO,3,1,1350000,119.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,749000,122.0,0,0,0,0,8.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,410000,47.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,828000,95.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,785000,133.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,6,1,1099000,116.0,0,0,0,0,1.0,1,1,,,0,1,0,5,4,5
RETIRO,4,1,1250000,168.0,0,0,0,1,3.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1279000,124.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,620000,66.0,1,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1050000,199.0,0,0,0,0,0.0,1,1,,,4,1,4,5,0,17
RETIRO,3,1,1904600,114.0,0,0,0,0,7.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,785000,128.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,2290000,107.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,2400000,280.0,0,0,1,0,14.0,1,1,,,7,1,4,12,0,18
RETIRO,4,1,1265000,176.0,0,0,0,0,5.0,0,1,,,0,1,0,5,3,16
RETIRO,2,1,765000,89.0,0,0,1,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1279000,124.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,719000,69.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,768000,128.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1279000,124.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,2
RETIRO,3,1,1795000,120.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,799000,133.0,0,0,0,0,1.0,1,0,,,0,1,3,19,3,1
RETIRO,3,1,1278000,130.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,768000,128.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1050000,96.0,0,0,0,0,5.0,1,1,,,0,2,0,13,-1,11
RETIRO,7,1,1800000,250.0,0,0,0,0,2.963552021206097,0,0,,,0,1,3,10,3,7
RETIRO,2,1,719000,64.0,0,0,0,0,1.0,0,1,,,3,1,4,5,0,17
RETIRO,9,1,2530000,462.0,0,0,0,0,2.963552021206097,0,0,,,0,1,2,10,-1,7
RETIRO,2,1,990000,118.0,0,1,0,1,6.0,1,1,,,7,2,4,12,0,9
RETIRO,3,1,1390000,186.0,0,0,0,1,8.0,1,1,,,0,3,0,12,-1,9
RETIRO,3,1,2359000,207.0,0,0,0,1,6.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1399000,131.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,2700000,220.0,0,0,1,0,0.0,1,1,,,0,1,0,9,4,5
RETIRO,3,1,599000,78.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,585000,58.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,683730,55.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1795000,120.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,2350000,213.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,440000,65.0,0,0,0,0,3.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,749000,124.0,1,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,899000,103.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,725000,93.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,640000,72.0,0,0,0,1,7.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,549900,89.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,950000,158.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,890000,104.0,0,0,0,1,6.0,1,1,,,7,1,4,6,0,18
RETIRO,2,1,760000,95.0,0,0,0,0,4.0,1,1,,,7,1,4,6,0,18
RETIRO,2,1,640000,83.0,0,0,0,0,5.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,689000,98.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,2800000,289.0,0,0,0,0,3.0,1,1,,,0,5,0,12,-1,9
RETIRO,4,1,550000,105.0,0,0,0,0,6.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,450000,62.0,0,0,0,0,3.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,2700000,240.0,0,0,0,0,0.0,1,1,,,2,1,4,6,0,18
RETIRO,3,1,785000,100.0,0,0,0,0,11.0,1,1,,,0,1,0,5,4,10
RETIRO,2,1,630000,106.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,2650000,180.0,0,0,0,0,1.0,1,1,1972.0,,0,1,0,9,4,5
RETIRO,4,1,845000,157.0,0,0,0,1,2.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,730000,107.0,0,0,0,1,1.0,1,1,,,0,2,0,13,-1,11
RETIRO,3,1,870000,117.0,0,0,0,0,7.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,855000,153.0,0,0,0,0,3.0,1,1,,,0,1,0,2,4,2
RETIRO,5,1,1645000,186.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1286000,179.0,0,0,0,0,1.0,1,1,,2023.0,0,1,0,11,4,5
RETIRO,4,1,1290000,181.0,0,0,0,0,8.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,519000,95.0,0,0,0,0,0.0,1,0,,,0,1,3,1,3,1
RETIRO,3,1,520000,89.0,0,0,0,0,1.0,1,0,,,0,1,3,1,3,1
RETIRO,4,1,736000,156.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1565000,237.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1625000,190.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,629000,94.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1270000,146.0,1,1,0,1,0.0,1,1,,,0,3,5,12,-1,9
RETIRO,4,1,768000,128.0,0,0,0,0,5.0,1,1,,,0,2,0,13,-1,11
RETIRO,2,1,1679000,133.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,2700000,205.0,0,0,0,0,0.0,1,1,,,2,1,4,6,0,18
RETIRO,2,1,628000,81.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,849000,122.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,1100000,114.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,5,1,699000,139.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,298000,43.0,0,0,0,0,2.963552021206097,1,0,,,2,1,4,5,0,17
RETIRO,3,1,1339000,120.0,0,0,0,1,7.0,0,1,,,7,1,4,5,0,17
RETIRO,4,1,2995000,289.0,0,0,0,0,6.0,1,1,,,0,1,0,9,4,5
RETIRO,2,1,1075000,91.0,0,1,1,0,5.0,1,1,,,0,1,5,7,0,19
RETIRO,9,1,1925000,237.0,0,0,0,0,3.0,1,1,,,0,1,0,5,4,7
RETIRO,2,1,1100000,83.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1498000,161.0,0,0,0,0,1.0,1,1,,,3,1,4,5,0,17
RETIRO,2,1,1079000,88.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,1100000,96.0,0,0,0,0,5.0,1,1,,,0,2,0,13,-1,11
RETIRO,1,1,289000,30.0,0,0,0,0,-1.0,0,1,,,0,1,3,14,3,16
RETIRO,3,1,1470000,157.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,850000,86.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1904600,114.0,0,0,0,0,7.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,450000,90.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,1079000,82.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1150000,125.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,560000,88.0,0,0,0,0,2.0,0,1,,,0,2,0,13,-1,11
RETIRO,2,1,565000,69.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,4,1,2000000,218.0,0,0,1,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1075000,91.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,815000,119.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,739000,85.0,0,0,0,0,7.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,850000,121.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1490000,127.0,0,0,0,1,8.0,1,1,,,7,3,4,12,-1,9
RETIRO,2,1,379000,60.0,0,0,0,0,6.0,0,1,,,4,1,4,5,0,17
RETIRO,1,1,895000,126.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,2
RETIRO,2,1,1125000,79.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,599000,78.0,0,0,0,0,1.0,0,0,,,0,1,3,19,3,8
RETIRO,2,1,1450000,139.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,690000,100.0,0,0,0,0,-1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,650000,87.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,459000,80.0,0,0,0,0,2.0,1,1,1995.0,,0,1,0,2,4,2
RETIRO,3,1,720000,105.0,1,0,1,0,2.0,1,1,1986.0,,0,1,0,2,4,2
RETIRO,4,1,799999,105.0,0,0,0,0,6.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1350000,160.0,0,0,0,0,-1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,995000,94.0,0,1,0,0,6.0,1,1,,,0,1,5,7,0,19
RETIRO,3,1,825000,117.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,695000,89.0,0,0,0,0,3.0,0,1,,,0,1,0,14,3,16
RETIRO,5,1,835000,180.0,0,0,0,0,10.0,1,1,,,0,1,0,5,4,10
RETIRO,3,1,624000,72.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,305000,70.0,0,0,0,0,0.0,1,0,,,0,1,3,1,3,20
RETIRO,3,1,1950000,178.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1170000,101.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,435000,51.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1250000,107.0,0,0,0,1,1.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,285000,38.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,1,1,275000,50.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,800000,147.0,0,0,0,1,5.0,1,1,,,0,3,0,13,-1,11
RETIRO,2,1,920000,87.0,0,0,0,1,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1750000,125.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,2950000,235.0,1,1,0,0,4.0,1,1,1973.0,,0,1,0,12,0,9
RETIRO,2,1,670000,67.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,2200000,114.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1440000,178.0,0,0,0,0,7.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,2500000,200.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,310000,35.0,0,0,0,0,2.0,0,1,,,0,1,3,14,3,16
RETIRO,2,1,475000,65.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,1050000,110.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,2,1,666000,93.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,615000,105.0,0,0,0,0,0.0,1,0,,,0,1,3,19,3,1
RETIRO,2,1,515000,83.0,0,0,0,1,0.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,290000,39.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,620000,92.0,0,0,0,0,2.963552021206097,1,1,,,0,1,0,2,4,2
RETIRO,4,1,820000,145.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1650000,147.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1278000,124.0,0,0,0,1,2.0,0,1,,,0,3,0,13,-1,11
RETIRO,3,1,530000,89.0,0,0,0,0,0.0,0,1,1982.0,,0,1,0,14,3,16
RETIRO,3,1,2300000,158.0,0,0,0,0,1.0,0,1,,,0,1,0,5,3,14
RETIRO,3,1,350000,75.0,0,0,0,0,2.0,1,0,,,0,1,3,1,3,1
RETIRO,2,1,1149000,112.0,0,0,0,0,3.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1900000,135.0,0,0,0,0,5.0,1,1,,,0,3,0,9,-1,11
RETIRO,2,1,720000,67.0,0,0,0,1,-1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,830000,144.0,0,0,0,0,6.0,1,1,,2020.0,0,1,0,11,4,5
RETIRO,3,1,600000,90.0,0,0,0,0,8.0,1,1,,,0,1,0,11,4,5
RETIRO,5,1,840000,190.0,0,1,0,1,3.0,1,1,,,0,2,5,7,0,19
RETIRO,4,1,860000,155.0,0,0,0,1,1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,600000,85.0,0,0,0,0,1.0,1,1,1970.0,,0,1,0,2,4,2
RETIRO,1,1,1300000,65.0,0,0,0,1,5.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,980000,128.0,1,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,525000,57.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,265000,42.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,445000,69.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,815000,106.0,1,0,0,0,4.0,0,1,,,3,1,2,5,0,17
RETIRO,1,1,395000,53.0,0,0,0,0,6.0,0,1,,,7,1,4,5,0,17
RETIRO,4,1,1200000,173.0,0,0,0,0,11.0,1,1,,,0,1,0,5,4,10
RETIRO,2,1,2700000,220.0,0,0,0,0,0.0,1,1,,,2,1,4,6,0,18
RETIRO,3,1,1750000,170.0,1,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,980000,101.0,1,0,0,0,4.0,1,1,,,0,1,0,11,4,2
RETIRO,2,1,920000,80.0,0,0,0,1,2.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,1075000,91.0,0,1,1,0,5.0,1,1,,,0,1,5,7,0,19
RETIRO,3,1,1125000,116.0,1,0,0,0,6.0,1,1,,,0,3,0,13,-1,11
RETIRO,3,1,1090000,121.0,0,0,0,0,2.0,0,1,,,0,2,0,13,-1,11
RETIRO,6,1,1740000,252.0,0,0,0,0,2.0,1,1,,,2,1,4,6,0,18
RETIRO,3,1,830000,101.0,0,0,0,0,7.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,793000,115.0,0,0,0,0,9.0,1,1,,,0,1,0,11,4,5
RETIRO,6,1,1925000,237.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,799000,120.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,7,1,1799000,250.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
RETIRO,3,1,715000,86.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1325000,140.0,0,0,0,1,4.0,1,1,,,0,3,0,13,-1,11
RETIRO,2,1,569000,35.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1200000,147.0,1,0,1,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,985000,131.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,2
RETIRO,2,1,690000,69.0,1,0,0,1,2.963552021206097,1,1,,,2,1,4,6,0,18
RETIRO,3,1,750000,82.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1170000,115.0,0,0,0,1,8.0,1,1,,,7,2,4,12,0,9
RETIRO,2,1,575000,78.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,659000,85.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,2
RETIRO,1,1,565000,82.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,1,1,550000,72.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,1085000,138.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,720000,107.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,595000,76.0,1,1,0,1,4.0,1,1,,,7,1,4,12,0,9
RETIRO,3,1,1090000,149.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,2
RETIRO,5,1,1800000,216.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1630000,147.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,970000,133.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,950000,109.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,720000,114.0,0,0,0,0,6.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1095000,151.0,0,0,0,0,0.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,870000,113.0,0,0,0,0,2.963552021206097,1,1,,,0,1,0,2,4,2
RETIRO,3,1,2100000,209.0,0,0,0,0,2.963552021206097,1,1,,,0,1,0,11,4,5
RETIRO,3,1,690000,82.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,879000,80.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,1370000,218.0,0,0,0,0,1.0,1,0,,,0,1,3,19,3,7
RETIRO,7,1,2765000,462.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
RETIRO,3,1,1680000,170.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1650000,147.0,0,0,0,0,2.963552021206097,1,1,,,0,4,0,12,-1,9
RETIRO,4,1,650000,113.0,0,0,0,1,2.963552021206097,1,1,,,0,1,0,11,4,5
RETIRO,5,1,990000,188.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,2400000,280.0,0,0,0,1,14.0,1,1,,,7,1,4,12,0,18
RETIRO,2,1,1079000,88.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,1,1,1050000,62.0,0,0,0,0,8.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,1100000,108.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,720000,146.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,1250000,97.0,0,0,0,0,4.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1399000,122.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,800000,109.0,0,0,0,0,2.0,1,1,,,0,2,0,13,-1,11
RETIRO,2,1,985000,104.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,5,1,2650000,458.0,0,0,0,0,0.0,1,1,,,0,1,0,9,4,14
RETIRO,3,1,650000,88.0,0,0,0,1,10.0,1,1,,,0,1,0,11,4,10
RETIRO,4,1,1190000,182.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1470000,157.0,0,0,0,0,2.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1625000,190.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,6,1,2200000,291.0,0,0,0,0,2.963552021206097,0,0,,,1,1,2,17,0,4
RETIRO,1,1,380000,60.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,1625000,190.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,899000,103.0,0,0,0,0,0.0,1,0,,,0,3,3,13,-1,9
RETIRO,2,1,740000,126.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,4,1,795000,131.0,1,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,1,1,315000,47.0,0,0,0,0,3.0,1,0,,,0,1,3,19,3,20
RETIRO,3,1,1790000,195.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1150000,125.0,0,0,0,0,6.0,0,1,,,0,1,0,5,3,16
RETIRO,2,1,1679000,133.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1690000,152.0,0,0,0,0,4.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,645000,92.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,588800,125.0,0,0,0,0,1.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,685000,109.0,0,0,0,0,1.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,959000,91.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,380000,68.0,0,0,0,0,1.0,0,1,,,0,1,3,14,3,16
RETIRO,6,1,1925000,234.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1625000,190.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,6,1,1925000,237.0,0,0,0,0,3.0,1,1,1970.0,,0,1,0,11,4,5
RETIRO,2,1,740000,128.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,1,1,340000,51.0,0,0,0,0,4.0,1,1,,,0,1,0,2,4,2
RETIRO,4,1,1100000,177.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,4,1,1039000,198.0,1,0,0,0,7.0,0,1,,,0,1,0,5,3,14
RETIRO,3,1,1129000,98.0,0,0,0,0,2.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,285000,45.0,0,0,0,0,0.0,0,1,,,0,1,3,14,3,16
RETIRO,4,1,759900,135.0,1,0,1,1,1.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,1195000,130.0,0,1,0,0,2.0,1,1,,,0,2,5,7,0,19
RETIRO,2,1,650000,60.0,0,0,0,0,6.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,1160000,143.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,309000,46.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,2,1,595000,91.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
RETIRO,3,1,980000,82.0,0,0,0,0,3.0,1,1,1970.0,,7,1,4,6,0,18
RETIRO,2,1,1495000,140.0,0,0,0,0,8.0,1,1,,,7,1,4,6,0,18
RETIRO,4,1,1775000,183.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,650000,147.0,0,0,0,1,9.0,1,1,,,7,1,4,6,0,18
RETIRO,4,1,880000,142.0,1,1,0,1,5.0,1,1,,,0,2,5,7,0,19
RETIRO,3,1,660000,112.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,4,1,1040000,140.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,3,1,600000,112.0,0,0,0,0,7.0,0,1,,,0,1,0,14,3,16
RETIRO,5,1,998000,181.0,0,0,0,0,1.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,850000,83.0,0,0,0,0,6.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,1195000,125.0,0,0,0,0,3.0,1,1,,,0,1,0,11,4,2
RETIRO,4,1,1195000,209.0,0,0,0,0,9.0,1,1,,,2,1,4,6,0,18
RETIRO,4,1,650000,130.0,0,0,0,0,2.0,0,1,,,0,2,0,13,-1,11
RETIRO,2,1,615000,65.0,0,0,0,0,0.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,666000,93.0,1,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,5,1,950000,157.0,0,0,0,0,12.0,1,1,,,0,1,0,5,4,10
RETIRO,3,1,828000,95.0,0,0,0,1,1.0,1,1,,,0,1,0,2,4,2
RETIRO,2,1,1100000,70.0,0,0,0,1,6.0,1,1,,,7,2,4,12,0,9
RETIRO,3,1,1195000,136.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,1495000,139.0,0,0,0,0,8.0,1,1,,,7,1,4,6,0,18
RETIRO,3,1,750000,90.0,0,0,0,0,3.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,1550000,150.0,0,0,0,0,5.0,1,1,,,0,1,0,11,4,5
RETIRO,2,1,500000,40.0,0,0,0,0,3.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,790000,128.0,0,0,0,0,0.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,660000,112.0,0,0,0,0,5.0,0,1,,,0,1,0,14,3,16
RETIRO,3,1,695000,93.0,0,0,0,0,2.0,1,1,,,0,1,0,2,4,2
